ISBN,Title,AuthorName,AboutAuthor,BookCount,Genres,Description,Lang,BookRating,BookPrice,CoverImage,BookFormat,NumberOfPages,PublishedYear,Publisher,VoteCount
393324826,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Mary Roach is the author of the New York Times bestsellers STIFF: The Curious Lives of Human Cadavers; GULP: Adventures on the Alimentary Canal, PACKING FOR MARS: The Curious Science of Life in the Void; and BONK: The Curious Coupling of Science and Sex. Her most recent book, GRUNT: The Curious Science of Humans at War, is out in June 2016. Mary has written for National Geographic, Wired, Discover, New Scientist, the Journal of Clinical Anatomy, and Outside, among others. She serves as a member of the Mars Institute's Advisory Board and the Usage Panel of American Heritage Dictionary. Her 2009 TED talk made the organization's 2011 Twenty Most-Watched To Date list. She was the guest editor of the 2011 Best American Science and Nature Writing, a finalist for the 2014 Royal Society Winton Prize, and a winner of the American Engineering Societies' Engineering Journalism Award, in a category for which, let's be honest, she was the sole entrant. ",328,"Nonfiction, Science, Humor, Medical, Health"," is an oddly compelling, often hilarious exploration of the strange lives of our bodies postmortem. For two thousand years, cadavers—some willingly, some unwittingly—have been involved in science's boldest strides and weirdest undertakings. In this fascinating account, Mary Roach visits the good deeds of cadavers over the centuries and tells the engrossing story of our bodies when we are no longer with them.",English,4.05,242.75,https://images.gr-assets.com/books/1347656489l/32145.jpg,Paperback,320,12/1/2004,W. W. Norton Company,0
375706860,Snow,Orhan Pamuk,"Orhan Pamuk was born in Istanbul in 1952 and grew up in a large family similar to those which he describes in his novels Cevdet Bey and His Sons and The Black Book, in the wealthy westernised district of Nisantasi. As he writes in his autobiographical book Istanbul, from his childhood until the age of 22 he devoted himself largely to painting and dreamed of becoming an artist. After graduating from the secular American Robert College in Istanbul, he studied architecture at Istanbul Technical University for three years, but abandoned the course when he gave up his ambition to become an architect and artist. He went on to graduate in journalism from Istanbul University, but never worked as a journalist. At the age of 23 Pamuk decided to become a novelist, and giving up everything else retreated into his flat and began to write.His first novel  was published seven years later in 1982. The novel is the story of three generations of a wealthy Istanbul family living in Nisantasi, Pamuk's own home district. The novel was awarded both the Orhan Kemal and Milliyet literary prizes. The following year Pamuk published his novel , which in French translation won the 1991 Prix de la découverte européene.  (1985) about the frictions and friendship between a Venetian slave and an Ottoman scholar was published in English and many other languages from 1990 onwards, bringing Pamuk his first international fame. The same year Pamuk went to America, where he was a visiting scholar at Columbia University in New York from 1985 to 1988. It was there that he wrote most of his novel , in which the streets, past, chemistry and texture of Istanbul are described through the story of a lawyer seeking his missing wife. This novel was published in Turkey in 1990, and the French translation won the Prix France Culture.  enlarged Pamuk's fame both in Turkey and internationally as an author at once popular and experimental, and able to write about past and present with the same intensity. In 1991 Pamuk's daughter Rüya was born. That year saw the production of a film Hidden Face, whose script by Pamuk was based on a one-page story in .His novel , about young university students influenced by a mysterious book, was published in Turkey in 1994 and became one of the most widely read books in Turkish literature. , about Ottoman and Persian artists and their ways of seeing and portraying the non-western world, told through a love story and family story, was published in 1998. This novel won the French Prix du meilleur livre étranger, the Italian Grinzane Cavour (2002) and the International IMPAC Dublin literary award (2003). From the mid-1990s Pamuk took a critical stance towards the Turkish state in articles about human rights and freedom of thought, although he took little interest in politics. , which he describes as “my first and last political novel” was published in 2002. In this book set in the small city of Kars in northeastern Turkey he experimented with a new type of “political novel”, telling the story of violence and tension between political Islamists, soldiers, secularists, and Kurdish and Turkish nationalists.  was selected as one of the best 100 books of 2004 by The New York Times. In 1999 a selection of his articles on literature and culture written for newspapers and magazines in Turkey and abroad, together with a selection of writings from his private notebooks, was published under the title . Pamuk's most recent book, Istanbul, is a poetical work that is hard to classify, combining the author's early memoirs up to the age of 22, and an essay about the city of Istanbul, illustrated with photographs from his own album, and pictures by western painters and Turkish photographers.",411,"Fiction, Literature, Contemporary, Novels","A spellbinding tale of disparate yearnings – for love, art, power, and God – set in a remote Turkish town, where stirrings of political Islamism threaten to unravel the secular order; by the winner of the 2006 Nobel Prize for Literature.

From the acclaimed author of My Name Is Red comes a spellbinding tale of disparate yearnings–for love, art, power, and God–set in a remote Turkish town, where stirrings of political Islamism threaten to unravel the secular order. 

Following years of lonely political exile in Western Europe, Ka, a middle-aged poet, returns to Istanbul to attend his mother's funeral. Only partly recognizing this place of his cultured, middle-class youth, he is even more disoriented by news of strange events in the wider country: a wave of suicides among girls forbidden to wear their head scarves at school. An apparent thaw of his writer's curiosity–a frozen sea these many years–leads him to Kars, a far-off town near the Russian border and the epicenter of the suicides. 

No sooner has he arrived, however, than we discover that Ka's motivations are not purely journalistic; for in Kars, once a province of Ottoman and then Russian glory, now a cultural gray-zone of poverty and paralysis, there is also Ipek, a radiant friend of Ka's youth, lately divorced, whom he has never forgotten. As a snowstorm, the fiercest in memory, descends on the town and seals it off from the modern, westernized world that has always been Ka's frame of reference, he finds himself drawn in unexpected directions: not only headlong toward the unknowable Ipek and the desperate hope for love–or at least a wife–that she embodies, but also into the maelstrom of a military coup staged to restrain the local Islamist radicals, and even toward God, whose existence Ka has never before allowed himself to contemplate. In this surreal confluence of emotion and spectacle, Ka begins to tap his dormant creative powers, producing poem after poem in untimely, irresistible bursts of inspiration. But not until the snows have melted and the political violence has run its bloody course will Ka discover the fate of his bid to seize a last chance for happiness. 

Blending profound sympathy and mischievous wit, Snow illuminates the contradictions gripping the individual and collective heart in many parts of the Muslim world. But even more, by its narrative brilliance and comprehension of the needs and duties",English,3.56,139.92,https://images.gr-assets.com/books/1357684424l/11691.jpg,Paperback,463,12/1/2005,Vintage International,0
992502802,Possession of My Soul,Kia Carrington-Russell,"Kia is a Token, no, she is THE Token of Vampire & Paranormal books.' ~ 5 STAR Reviewer.Prepare to join a completely different style of writing and worlds. The international Australian author has a unique style of writing- creating an emotional roller coaster and fast paced action. Her writing and presence in the literary world has been described as 'the new up and coming author to watch out for' and 'hauntingly beautiful'.Kia's writing ranges from young adult, paranormal, romance, erotica, fantasy and dystopian; starting with her Best Selling series, Token Huntress. Her first series, The Three Immortal Blades has captivated both young readers and old, with her rich blend of fast paced action, romance and adventure and has won numerous awards already, including; 'Best Fantasy Series of 2014', 'Best Book bad Guy of 2014', and 'Best Cliffhanger of 2014'.She has won numerous awards on her contemporary romance series, My Escort and erotica/ humour series, Aroused: Taming Himself Series. The series and unique storylines have captivated hearts globally and created a few book boyfriends along the way with Damon's charm and Hayden's cockiness.Kia intends to make her books globally known and is already creating a name for herself amongst social media, fans, readers and spectators. Now setting her sites and moving to the USA, Kia has a can do attitude, a strong will and the touch of kindness that makes it hard not to fall in love with her. Announced 'The Best New Author of 2015' by AusRomToday and showcased in Glamour UK Magazine three times- Kia has no intentions of stopping. Kia Carrington-Russell is definitely the new author to be looking out for.",443,"Fantasy, Romance, Young Adult","Awarded 'Best Fantasy Series of 2014' and 'Best Book Bad Guy of 2014' by The Paranormal Bookshelf.

Karla Gray is an ordinary young woman that is taken from her mundane life into a world of blood lust as she begins to struggle with a unique ability. Karla is a Shielder; an exceptional fighter born with the rare ability to project a Shield for protection. However, Shielders are not the only kind that possesses such a talent. The Shielders battle a war that has been raging for centuries against Starkorfs, who harvest humans and Shielders alike to obtain a near immortality.

Alongside the charming Lucas and selfless Paul, Karla must unravel the purpose of her curse and battle an unknown presence manipulating her thoughts; a mysterious woman who may be dormant for now, but has every intention of possessing Karla- mind, body, and soul.

Within this new reality that Karla faces the search for the Three Immortal Blades begins.",English,3.85,251.86,https://images.gr-assets.com/books/1467007746l/21878763.jpg,Paperback,230,5/1/2014,Crystal Publishing,0
553384287,Odd Thomas,Dean Koontz,"Acknowledged as ""America's most popular suspense novelist"" (Rolling Stone) and as one of today's most celebrated and successful writers, Dean Ray Koontz has earned the devotion of millions of readers around the world and the praise of critics everywhere for tales of character, mystery, and adventure that strike to the core of what it means to be human.Dean R. Koontz has also published under the names , , , ,  and .Dean, the author of many #1 New York Times bestsellers, lives in Southern California with his wife, Gerda, their golden retriever, Elsa, and the enduring spirit of their goldens, Trixie and Anna.THE SILENT CORNER is available 6.20.17Facebook: Twitter: @DeanKoontzWebsite: DeanKoontz.com ",346,"Horror, Fiction, Mystery, Fantasy, Thriller","""The dead don't talk. I don't know why."" But they do try to communicate, with a short-order cook in a small desert town serving as their reluctant confidant. Odd Thomas thinks of himself as an ordinary guy, if possessed of a certain measure of talent at the Pico Mundo Grill and rapturously in love with the most beautiful girl in the world, Stormy Llewellyn.

Maybe he has a gift, maybe it's a curse, Odd has never been sure, but he tries to do his best by the silent souls who seek him out. Sometimes they want justice, and Odd's otherworldly tips to Pico Mundo's sympathetic police chief, Wyatt Porter, can solve a crime. Occasionally they can prevent one. But this time it's different.

A mysterious man comes to town with a voracious appetite, a filing cabinet stuffed with information on the world's worst killers, and a pack of hyena-like shades following him wherever he goes. Who the man is and what he wants, not even Odd's deceased informants can tell him. His most ominous clue is a page ripped from a day-by-day calendar for August 15.

Today is August 14.

In less than twenty-four hours, Pico Mundo will awaken to a day of catastrophe. As evil coils under the searing desert sun, Odd travels through the shifting prisms of his world, struggling to avert a looming cataclysm with the aid of his soul mate and an unlikely community of allies that includes the King of Rock 'n' Roll. His account of two shattering days when past and present, fate and destiny converge is the stuff of our worst nightmares, and a testament by which to live: sanely if not safely, with courage, humor, and a full heart that even in the darkness must persevere.",English,3.95,221.92,https://images.gr-assets.com/books/1388245669l/14995.jpg,Paperback,446,8/1/2006,Bantam,0
765356155,Jonathan Strange & Mr Norrell,Susanna Clarke,"Susanna Clarke was born in Nottingham in 1959. A nomadic childhood was spent in towns in Northern England and Scotland. She was educated at St Hilda's College, Oxford, and has worked in various areas of non-fiction publishing, including Gordon Fraser and Quarto. In 1990, she left London and went to Turin to teach English to stressed-out executives of the Fiat motor company. The following year she taught English in Bilbao.She returned to England in 1992 and spent the rest of that year in County Durham, in a house that looked out over the North Sea. There she began working on her first novel, From 1993 to 2003, Susanna Clarke was an editor at Simon and Schuster's Cambridge office, where she worked on their cookery list. She has published seven short stories and novellas in US anthologies. One, ""The Duke of Wellington Misplaces His Horse,"" first appeared in a limited-edition, illustrated chapbook from Green Man Press. Another, ""Mr Simonelli or The Fairy Widower,"" was shortlisted for a World Fantasy Award in 2001.She lives in Cambridge with her partner, the novelist and reviewer Colin Greenland. ",456,"Historical, Abandoned, Science Fiction, Audiobook","Sophisticated, witty, and ingeniously convincing, Susanna Clarke's magisterial novel weaves magic into a flawlessly detailed vision of historical England. She has created a world so thoroughly enchanting that eight hundred pages leave readers longing for more.

English magicians were once the wonder of the known world, with fairy servants at their beck and call; they could command winds, mountains, and woods. But by the early 1800s they have long since lost the ability to perform magic. They can only write long, dull papers about it, while fairy servants are nothing but a fading memory.

But at Hurtfew Abbey in Yorkshire, the rich, reclusive Mr Norrell has assembled a wonderful library of lost and forgotten books from England's magical past and regained some of the powers of England's magicians. He goes to London and raises a beautiful young woman from the dead. Soon he is lending his help to the government in the war against Napoleon Bonaparte, creating ghostly fleets of rain-ships to confuse and alarm the French.

All goes well until a rival magician appears. Jonathan Strange is handsome, charming, and talkative-the very opposite of Mr Norrell. Strange thinks nothing of enduring the rigors of campaigning with Wellington's army and doing magic on battlefields. Astonished to find another practicing magician, Mr Norrell accepts Strange as a pupil. But it soon becomes clear that their ideas of what English magic ought to be are very different. For Mr Norrell, their power is something to be cautiously controlled, while Jonathan Strange will always be attracted to the wildest, most perilous forms of magic. He becomes fascinated by the ancient, shadowy figure of the Raven King, a child taken by fairies who became king of both England and Faerie, and the most legendary magician of all. Eventually Strange's heedless pursuit of long-forgotten magic threatens to destroy not only his partnership with Norrell, but everything that he holds dear.",English,3.81,219.97,https://images.gr-assets.com/books/1357027589l/14201.jpg,Paperback,1006,8/1/2006,Tor Books,0
1595143068,Last Sacrifice,Richelle Mead,"Scorpio Richelle Mead is a New York Times and USA Today bestselling author of urban fantasy books for both adults and teens. Originally from Michigan, Richelle now lives in Seattle, Washington where she works on her three series full-time: Georgina Kincaid, Dark Swan, and Vampire Academy.A life-long reader, Richelle has always loved mythology and folklore. When she can actually tear herself away from books (either reading or writing them), she enjoys bad reality TV, traveling, trying interesting cocktails, and shopping for dresses. She's a self-professed coffee addict and has a passion for all things wacky and humorous.",369,"Young Adult, Paranormal, Fantasy","My vision was growing dimmer, the blackness and ghosts closing in. I swore it was like I could hear Robert whispering in my ear: 

 Just before the light completely vanished, I saw Dimitri's face join Lissa's. I wanted to smile. I decided then that if the two people I loved most were safe, I could leave this world.

 She broke the law when she ran away from St. Vladimir's Academy with her best friend and last surviving Dragomir princess, Lissa. She broke the law when she fell in love with her gorgeous, off-limits instructor, Dimitri. And she dared to defy Queen Tatiana, leader of the Moroi world, risking her life and reputation to protect generations of dhampir guardians to come.

Now the law has finally caught up with Rose - for a crime she didn't even commit. She's in prison for the highest offense imaginable: the assassination of a monarch. She'll need help from both Dimitri and Adrian to find the one living person who can stall her execution and force the Moroi elite to acknowledge a shocking new candidate for the royal throne: Vasilisa Dragomir.

But the clock on Rose's life is running out. Rose knows in her heart the world of the dead wants her back...and this time she is truly out of second chances. The big question is, when your whole life is about saving others, who will save you?

Join Rose, Dimitri, Adrian, and Lissa in 

, the epic, unforgettable finale to Richelle Mead's international #1 bestselling 

 series.",English,4.41,267.48,https://images.gr-assets.com/books/1319850978l/6527740.jpg,Hardcover,608,12/1/2010,Razorbill,0
743270754,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,Also credited as "Doris Kearns" on the first editions of .,448,"History, Nonfiction, Biography, Politics, North American History, Military History","The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we need another Lincoln biography? In 

, esteemed historian Doris Kearns Goodwin proves that we do. Though she can't help but cover some familiar territory, her perspective is focused enough to offer fresh insights into Lincoln's leadership style and his deep understanding of human behavior and motivation. Goodwin makes the case for Lincoln's political genius by examining his relationships with three men he selected for his cabinet, all of whom were opponents for the Republican nomination in 1860: William H. Seward, Salmon P. Chase, and Edward Bates. These men, all accomplished, nationally known, and presidential, originally disdained Lincoln for his backwoods upbringing and lack of experience, and were shocked and humiliated at losing to this relatively obscure Illinois lawyer. Yet Lincoln not only convinced them to join his administration--Seward as secretary of state, Chase as secretary of the treasury, and Bates as attorney general--he ultimately gained their admiration and respect as well. How he soothed egos, turned rivals into allies, and dealt with many challenges to his leadership, all for the sake of the greater good, is largely what Goodwin's fine book is about. Had he not possessed the wisdom and confidence to select and work with the best people, she argues, he could not have led the nation through one of its darkest periods. 

 Ten years in the making, this engaging work reveals why ""Lincoln's road to success was longer, more tortuous, and far less likely"" than the other men, and why, when opportunity beckoned, Lincoln was ""the best prepared to answer the call."" This multiple biography further provides valuable background and insights into the contributions and talents of Seward, Chase, and Bates. Lincoln may have been ""the indispensable ingredient of the Civil War,"" but these three men were invaluable to Lincoln and they played key roles in keeping the nation intact. --

 

 doesn't just tell the story of Abraham Lincoln. It is a multiple biography of the entire team of personal and political competitors that he put together to lead the country through its greatest crisis. Here, Doris Kearns Goodwin profiles five of the key players in her book, four of whom contended for the 1860 Republican presidential nomination and all of whom later worked together in Lincoln's cabinet.

Stanton treated Lincoln with utter contempt at their initial acquaintance when the two men were involved in a celebrated law case in the summer of 1855. Unimaginable as it might seem after Stanton's demeaning behavior, Lincoln offered him ""the most powerful civilian post within his gift""--the post of secretary of war--at their next encounter six years later. On his first day in office as Simon Cameron's replacement, the energetic, hardworking Stanton instituted ""an entirely new regime"" in the War Department. After nearly a year of disappointment with Cameron, Lincoln had found in Stanton the leader the War Department desperately needed. Lincoln's choice of Stanton revealed his singular ability to transcend personal vendetta, humiliation, or bitterness. As for Stanton, despite his initial contempt for the man he once described as a ""long armed Ape,"" he not only accepted the offer but came to respect and love Lincoln more than any person outside of his immediate family. He was beside himself with grief for weeks after the president's death.

Chase, an Ohioan, had been both senator and governor, had played a central role in the formation of the national Republican Party, and had shown an unflagging commitment to the cause of the black man. No individual felt he 

 the presidency as a natural result of his past contributions more than Chase himself, but he refused to engage in the practical methods by which nominations are won. He had virtually no campaign and he failed to conciliate his many enemies in Ohio itself. As a result, he alone among the candidates came to the convention without the united support of his own state. Chase never ceased to underestimate Lincoln, nor to resent the fact that he had lost the presidency to a man he considered his inferior. His frustration with his position as secretary of the treasury was alleviated only by his his dogged hope that he, rather than Lincoln, would be the Republican nominee in 1864, and he steadfastly worked to that end. The president put up with Chase's machinations and haughty yet fundamentally insecure nature because he recognized his superlative accomplishments at treasury. Eventually, however, Chase threatened to split the Republican Party by continuing to fill key positions with partisans who supported his presidential hopes. When Lincoln stepped in, Chase tendered his resignation as he had three times before, but this time Lincoln stunned Chase by calling his bluff and accepting the offer.

 When Lincoln won the Republican presidential nomination in 1860 he seemed to have come from nowhere--a backwoods lawyer who had served one undistinguished term in the House of Representatives and lost two consecutive contests for the U.S. Senate. Contemporaries attributed his surprising nomination to chance, to his moderate position on slavery, and to the fact that he hailed from the battleground state of Illinois. But Lincoln's triumph, particularly when viewed against the efforts of his rivals, owed much to a remarkable, unsuspected political acuity and an emotional strength forged in the crucible of hardship and defeat. That Lincoln, after winning the presidency, made the unprecedented decision to incorporate his eminent rivals into his political family, the cabinet, was evidence of an uncanny self-confidence and an indication of what would prove to others a most unexpected greatness.

 A celebrated senator from New York for more than a decade and governor of his state for two terms before going to Washington, Seward was certain he was going to receive his party's nomination for president in 1860. The weekend before the convention in Chicago opened he had already composed a first draft of the valedictory speech he expected to make to the Senate, assuming that he would resign his position as soon as the decision in Chicago was made. His mortification at not having received the nomination never fully abated, and when he was offered his cabinet post as secretary of state he intended to have a major role in choosing the remaining cabinet members, conferring upon himself a position in the new government more commanding than that of Lincoln himself. He quickly realized the futility of his plan to relegate the president to a figurehead role. Though the feisty New Yorker would continue to debate numerous issues with Lincoln in the years ahead, exactly as Lincoln had hoped and needed him to do, Seward would become his closest friend, advisor, and ally in the administration. More than any other cabinet member Seward appreciated Lincoln's peerless skill in balancing factions both within his administration and in the country at large.

 A widely respected elder statesman, a delegate to the convention that framed the Missouri Constitution, and a former Missouri congressman whose opinions on national matters were still widely sought, Bates's ambitions for political success were gradually displaced by love for his wife and large family, and he withdrew from public life in the late 1840s. For the next 20 years he was asked repeatedly to run or once again accept high government posts but he consistently declined. However in early 1860, with letters and newspaper editorials advocating his candidacy crowding in upon him, he decided to try for the highest office in the land. After losing to Lincoln he vowed, in his diary, to decline a cabinet position if one were to be offered, but with the country ""in trouble and danger"" he felt it was his duty to accept when Lincoln asked him to be attorney general. Though Bates initially viewed Lincoln as a well-meaning but incompetent administrator, he eventually concluded that the president was an unmatched leader, ""very near being a 'perfect man.'""",English,4.29,258.37,https://images.gr-assets.com/books/1347278868l/2199.jpg,Paperback,916,9/1/2006,Simon Schuster,0
756404738,The Wise Man's Fear,Patrick Rothfuss,"It all began when Pat Rothfuss was born to a marvelous set of parents. Throughout his formative years they encouraged him to do his best, gave him good advice, and were no doubt appropriately dismayed when he failed to live up to his full potential.In high-school Pat was something of a class clown. His hobbies included reading a novel or two a day and giving relationship advice to all his friends despite the fact that he had never so much as kissed a girl. He also role-played and wrote terrible stories about elves. He was pretty much a geek.Most of Pat's adult life has been spent in the University Wisconsin Stevens Point. In 1991 he started college in order to pursue a career in chemical engineering, then he considered clinical psychology. In 1993 he quit pretending he knew what he wanted to do with his life, changed his major to ""undecided,"" and proceeded to study whatever amused him. He also began writing a book....For the next seven years Pat studied anthropology, philosophy, eastern religions, history, alchemy, parapsychology, literature, and writing. He studied six different martial arts, practiced improv comedy, learned how to pick locks, and became a skilled lover of women. He also began writing a satirical advice column which he continues to this day: The College Survivial Guide. Through all of this he continued to work on his novel.In 2000 Pat went to grad school for English literature. Grad school sucked and Pat hated it. However, Pat learned that he loved to teach. He left in 2002 with his masters degree, shaking the dust from his feet and vowing never to return. During this period of time his novel was rejected by roughly every agent in the known universe.Now Pat teaches half-time at his old school as an assistant-sub-lecturer. He is underpaid but generally left alone to do as he sees fit with his classes. He is advisor for the college feminists, the fencing club, and, oddly enough, a sorority. He still roll-plays occasionally, but now he does it in an extremely sophisticated, debonair way.Through a series of lucky breaks, he has wound up with the best agent and editor imaginable, and the first book of his trilogy has been published under the title ""The Name of the Wind."" Though it has only been out since April 2007, it has already been sold in 26 foreign countries and won several awards. Pat has been described as ""a rough, earthy iconoclast with a pipeline to the divine in everyone's subconscious."" But honestly, that person was pretty drunk at the time, so you might want to take it with a grain of salt.",363,"Fiction, Fantasy, Science Fiction Fantasy","My name is Kvothe.

I have stolen princesses back from sleeping barrow kings. I burned down the town of Trebon. I have spent the night with Felurian and left with both my sanity and my life. I was expelled from the University at a younger age than most people are allowed in. I tread paths by moonlight that others fear to speak of during day. I have talked to Gods, loved women, and written songs that make the minstrels weep.

You may have heard of me.

So begins the tale of a hero told from his own point of view — a story unequaled in fantasy literature. Now in 

, an escalating rivalry with a powerful member of the nobility forces Kvothe to leave the University and seek his fortune abroad. Adrift, penniless, and alone, he travels to Vintas, where he quickly becomes entangled in the politics of courtly society. While attempting to curry favor with a powerful noble, Kvothe uncovers an assassination attempt, comes into conflict with a rival arcanist, and leads a group of mercenaries into the wild, in an attempt to solve the mystery of who (or what) is waylaying travelers on the King's Road.

All the while, Kvothe searches for answers, attempting to uncover the truth about the mysterious Amyr, the Chandrian, and the death of his parents. Along the way, Kvothe is put on trial by the legendary Adem mercenaries, is forced to reclaim the honor of the Edema Ruh, and travels into the Fae realm. There he meets Felurian, the faerie woman no man can resist, and who no man has ever survived ... until Kvothe.

In 

, Kvothe takes his first steps on the path of the hero and learns how difficult life can be when a man becomes a legend in his own time.",English,4.57,313.69,https://images.gr-assets.com/books/1452624392l/1215032.jpg,Hardcover,994,3/1/2011,DAW Books,0
316159417,The Bookseller of Kabul,Åsne Seierstad,"Asne Seierstad has received numerous awards for her journaism and has reported from such war-torn regions as Chchnya, the Balkans, Afghanistan, and Iraq. She is fluent in five languages and lives in Norway.",464,"Autobiography, Biography, Travel, History, Cultural","In spring 2002, following the fall of the Taliban, Åsne Seierstad spent four months living with a bookseller and his family in Kabul.

For more than twenty years Sultan Khan defied the authorities—be they communist or Taliban—to supply books to the people of Kabul. He was arrested, interrogated and imprisoned by the communists, and watched illiterate Taliban soldiers burn piles of his books in the street. He even resorted to hiding most of his stock—almost ten thousand books—in attics all over Kabul.

But while Khan is passionate in his love of books and his hatred of censorship, he also has strict views on family life and the role of women. As an outsider, Åsne Seierstad found herself in a unique position, able to move freely between the private, restricted sphere of the women—including Khan’s two wives—and the freer, more public lives of the men.

It is an experience that Seierstad finds both fascinating and frustrating. As she steps back from the page and allows the Khans to speak for themselves, we learn of proposals and marriages, hope and fear, crime and punishment. The result is a genuinely gripping and moving portrait of a family, and a clear-eyed assessment of a country struggling to free itself from history.' to 'This mesmerizing portrait of a proud man who, through three decades and successive repressive regimes, heroically braved persecution to bring books to the people of Kabul has elicited extraordinary praise throughout the world and become a phenomenal international bestseller. 

 is startling in its intimacy and its details—a revelation of the plight of Afghan women and a window into the surprising realities of daily life in today’s Afghanistan.'",English,3.76,223.88,https://images.gr-assets.com/books/1388611939l/9838.jpg,Paperback,288,10/1/2004,"Little, Brown and Company",0
143038257,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,"Greg Mortenson is the co-founder of nonprofit , , and co-author of New York Times bestseller ‘Three Cups of Tea’ () which has sold 3 million copies, been published in 39 countries, and a New York Times bestseller for three years since its January 2007 release, and Time Magazine Asia Book of The Year.Mortenson’s new book, Stones Into Schools: Promoting Peace with Books Not Bombs, In Afghanistan and Pakistan, was released by Viking on December 1st, 2009, and debuted as # 2 on the NY Times hardcover bestseller list.As of 2010, Mortenson has established over 131 schools in rural and often volatile regions of Pakistan and Afghanistan, which provide education to over 58,000 children, including 44,000 girls, where few education opportunities existed before. In 2009, Mortenson received Pakistan’s highest civil award, Sitara-e-Pakistan (“Star of Pakistan”) for his humanitarian effort to promote girls education in rural areas for fifteen years. Several bi-partisan U.S. Congressional representatives twice nominated Mortenson for the Nobel Peace Prize in 2009 and 2010.Mortenson was born in 1957, and grew up on the slopes of Mt. Kilimanjaro, Tanzania (1958 to 1973). His father Dempsey, founded Kilimanjaro Christian Medical Center (KCMC)  a hospital, and mother, Jerene, founded the International School Moshi.He served in the U.S. Army in Germany (1977-1979), where he received the Army Commendation Medal, and later graduated from the University of South Dakota in 1983. In July 1992, Mortenson’s sister, Christa, died from a massive seizure after a lifelong struggle with epilepsy on the eve of a trip to visit Dysersville, Iowa, where the baseball movie, ‘Field of Dreams’, was filmed in a cornfield.To honor his sister’s memory, in 1993, Mortenson climbed Pakistan’s K2, the world’s second highest mountain in the Karakoram range.While recovering from the climb in a village called Korphe, Mortenson met a group of children sitting in the dirt writing with sticks in the sand, and made a promise to help them build a school.From that rash promise, grew a humanitarian campaign, in which Mortenson has dedicated his life to promote education, especially for girls, in remote regions of Pakistan and Afghanistan. His work has not been without difficulty. In 1996, he survived an eight day armed kidnapping by the Taliban in Pakistan’ Northwest Frontier Province tribal areas, escaped a 2003 firefight with feuding Afghan warlords by hiding for eight hours under putrid animal hides in a truck going to a leather-tanning factory. He has overcome two fatwehs from enraged Islamic mullahs, endured CIA investigations, and also received threats from fellow Americans after 9/11, for helping Muslim children with education. Mortenson is entrusted to the rural communities of Afghanistan and Pakistan, where he has gained the respect of Islamic clerics, military and militia commanders, government officials and tribal chiefs from his tireless effort to champion education, especially for girls.He is married to Dr. Tara Bishop, a clinical psychologist, and they live with their two children in Montana.",385,"Nonfiction, Autobiography, Biography, Travel","The inspiring account of one man's campaign to build schools in the most dangerous, remote, and anti-American reaches of Asia.

In April 2011, the CBS documentary ""60 Minutes"" called into question Greg Mortenson's work. The program alleged inaccuracies in Three Cups of Tea and its sequel, Stones into Schools as well as financial improprieties in the operation of Mortenson's Central Asia Institute. Questions were also raised about Mortenson's claim that he got lost near K2 and ended up in Korphe; that he was captured by the Taliban in 1996; the number of schools the CAI claimed to have built and whether CAI funds had been used appropriately for Mortenson's book tours. View the broadcast. Jon Krakauer, who had supported the CAI to the tune of $75,000, also questioned Mortenson's accounts and released his allegations in a lengthy article titled Three Cups of Deceit",English,3.64,137.97,https://images.gr-assets.com/books/1395407074l/49436.jpg,Paperback,349,1/1/2007,Penguin,0
