ISBN,Title,AuthorName,AboutAuthor,BookCount,Genres,Description,Lang,BookRating,BookPrice,CoverImage,BookFormat,NumberOfPages,PublishedYear,Publisher,VoteCount
486245489,America: A Prophecy/Europe: A Prophecy: Facsimile Reproductions of Two Illuminated Books,William Blake,"William Blake was an English poet, painter, and printmaker. Largely unrecognised during his lifetime, Blake's work is today considered seminal and significant in the history of both poetry and the visual arts.Blake's prophetic poetry has been said to form ""what is in proportion to its merits the least read body of poetry in the language"". His visual artistry has led one modern critic to proclaim him ""far and away the greatest artist Britain has ever produced."" Although he only once travelled any further than a day's walk outside London over the course of his life, his creative vision engendered a diverse and symbolically rich corpus, which embraced 'imagination' as ""the body of God"", or ""Human existence itself"".Once considered mad for his idiosyncratic views, Blake is highly regarded today for his expressiveness and creativity, and the philosophical and mystical currents that underlie his work. His work has been characterized as part of the Romantic movement, or even ""Pre-Romantic"", for its largely having appeared in the 18th century. Reverent of the Bible but hostile to the established Church, Blake was influenced by the ideals and ambitions of the French and American revolutions, as well as by such thinkers as Emanuel Swedenborg.Despite these known influences, the originality and singularity of Blake's work make it difficult to classify. One 19th century scholar characterised Blake as a ""glorious luminary"", ""a man not forestalled by predecessors, nor to be classed with contemporaries, nor to be replaced by known or readily surmisable successors.""",293,"Poetry, Literature, Classics, Art","35 plates in full color. Facsimile edition based on rare, priceless originals engraved and hand-colored by Blake himself.",English,4.09,200.45,https://images.gr-assets.com/books/1328868754l/260705.jpg,Paperback,48,2/1/1984,Dover Publications,0
2253193194,Discours sur les sciences et les arts,Jean-Jacques Rousseau,"Jean-Jacques Rousseau remains an important figure in the history of philosophy, both because of his contributions to political philosophy and moral psychology and because of his influence on later thinkers. Rousseau's own view of philosophy and philosophers was firmly negative, seeing philosophers as the post-hoc rationalizers of self-interest, as apologists for various forms of tyranny, and as playing a role in the alienation of the modern individual from humanity's natural impulse to compassion. The concern that dominates Rousseau's work is to find a way of preserving human freedom in a world where human beings are increasingly dependent on one another for the satisfaction of their needs. This concern has two dimensions: material and psychological, of which the latter has greater importance. In the modern world, human beings come to derive their very sense of self from the opinion of others, a fact which Rousseau sees as corrosive of freedom and destructive of individual authenticity. In his mature work, he principally explores two routes to achieving and protecting freedom: the first is a political one aimed at constructing political institutions that allow for the co-existence of free and equal citizens in a community where they themselves are sovereign; the second is a project for child development and education that fosters autonomy and avoids the development of the most destructive forms of self-interest. However, though Rousseau believes the co-existence of human beings in relations of equality and freedom is possible, he is consistently and overwhelmingly pessimistic that humanity will escape from a dystopia of alienation, oppression, and unfreedom. In addition to his contributions to philosophy, Rousseau was active as a composer and a music theorist, as the pioneer of modern autobiography, as a novelist, and as a botanist. Rousseau's appreciation of the wonders of nature and his stress on the importance of feeling and emotion made him an important influence on and anticipator of the romantic movement. To a very large extent, the interests and concerns that mark his philosophical work also inform these other activities, and Rousseau's contributions in ostensibly non-philosophical fields often serve to illuminate his philosophical commitments and arguments.",221,"Philosophy, Nonfiction, Writing, Classics, Cultural","En 1749, l’Académie de Dijon met au concours la question suivante : Si le rétablissement des sciences et des arts a contribué à épurer les mœurs. Alors qu’il va rendre visite à Diderot prisonnier à Vincennes, Rousseau feuillette le 

 qui publie la question : « Si jamais quelque chose a ressemblé à une inspiration subite, écrira-t-il plus tard, c’est le mouvement qui se fit en moi à cette lecture ; tout à coup, je me sens l’esprit ébloui de mille lumières ; des foules d’idées vives s’y présentèrent à la fois avec une force et une confusion qui me jeta dans un trouble inexprimable. » A la question posée, il répond par la négative et l’Académie couronne son 

 qui connaît un succès foudroyant. Voilà Rousseau célèbre – et aussi attaqué. Mais Voltaire a beau dire que « Jean-Jacques n’est qu’un malheureux charlatan qui, ayant volé une petite bouteille d’élixir, l’a répandu dans un tonneau de vinaigre », une force insoupçonnée et sincèrement rebelle apparaît dans ce 

, une pensée novatrice qui sonne juste et résiste aux sarcasmes. Et la lumière que Rousseau jette sur l’homme et sur le lien social va contribuer à remettre en cause une certaine idée du progrès.",French,3.5,300.67,https://images.gr-assets.com/books/1398499728l/3573146.jpg,Mass Market Paperback,92,6/23/2004,Le Livre de Poche,0
460873571,The Social Contract and Discourses,Jean-Jacques Rousseau,"Jean-Jacques Rousseau remains an important figure in the history of philosophy, both because of his contributions to political philosophy and moral psychology and because of his influence on later thinkers. Rousseau's own view of philosophy and philosophers was firmly negative, seeing philosophers as the post-hoc rationalizers of self-interest, as apologists for various forms of tyranny, and as playing a role in the alienation of the modern individual from humanity's natural impulse to compassion. The concern that dominates Rousseau's work is to find a way of preserving human freedom in a world where human beings are increasingly dependent on one another for the satisfaction of their needs. This concern has two dimensions: material and psychological, of which the latter has greater importance. In the modern world, human beings come to derive their very sense of self from the opinion of others, a fact which Rousseau sees as corrosive of freedom and destructive of individual authenticity. In his mature work, he principally explores two routes to achieving and protecting freedom: the first is a political one aimed at constructing political institutions that allow for the co-existence of free and equal citizens in a community where they themselves are sovereign; the second is a project for child development and education that fosters autonomy and avoids the development of the most destructive forms of self-interest. However, though Rousseau believes the co-existence of human beings in relations of equality and freedom is possible, he is consistently and overwhelmingly pessimistic that humanity will escape from a dystopia of alienation, oppression, and unfreedom. In addition to his contributions to philosophy, Rousseau was active as a composer and a music theorist, as the pioneer of modern autobiography, as a novelist, and as a botanist. Rousseau's appreciation of the wonders of nature and his stress on the importance of feeling and emotion made him an important influence on and anticipator of the romantic movement. To a very large extent, the interests and concerns that mark his philosophical work also inform these other activities, and Rousseau's contributions in ostensibly non-philosophical fields often serve to illuminate his philosophical commitments and arguments.",286,"Philosophy, Nonfiction, Politics, Classics","Holding men in wretched subservience, feudalism–alongside religion–was a powerful force in the eighteenth century. Self-serving monarchic social systems, which collectively reduced common people to servitude, were now attacked by Enlightenment philosophers, of whom Rouseau was a leading light.

His masterpiece, 

, profoundly influenced the subsequent development of society and remains provocative in a modern age of continuing widespread vested interest. ",English,3.83,142.53,https://images.gr-assets.com/books/1364139568l/1413510.jpg,Paperback,362,12/1/1993,Everyman Paperback,0
486227642,Songs of Innocence,William Blake,"William Blake was an English poet, painter, and printmaker. Largely unrecognised during his lifetime, Blake's work is today considered seminal and significant in the history of both poetry and the visual arts.Blake's prophetic poetry has been said to form ""what is in proportion to its merits the least read body of poetry in the language"". His visual artistry has led one modern critic to proclaim him ""far and away the greatest artist Britain has ever produced."" Although he only once travelled any further than a day's walk outside London over the course of his life, his creative vision engendered a diverse and symbolically rich corpus, which embraced 'imagination' as ""the body of God"", or ""Human existence itself"".Once considered mad for his idiosyncratic views, Blake is highly regarded today for his expressiveness and creativity, and the philosophical and mystical currents that underlie his work. His work has been characterized as part of the Romantic movement, or even ""Pre-Romantic"", for its largely having appeared in the 18th century. Reverent of the Bible but hostile to the established Church, Blake was influenced by the ideals and ambitions of the French and American revolutions, as well as by such thinkers as Emanuel Swedenborg.Despite these known influences, the originality and singularity of Blake's work make it difficult to classify. One 19th century scholar characterised Blake as a ""glorious luminary"", ""a man not forestalled by predecessors, nor to be classed with contemporaries, nor to be replaced by known or readily surmisable successors.""",235,"Poetry, Classics, Literature, Art, Medievalism, European Literature","William Blake's innovations in engraving techniques brought about his brilliant synthesis of visual and poetic art and signaled the beginning of his famous ""Illuminated Books,"" of which the 

 was the first and most popular. Unfortunately, Blake's vision is generally known to the world in amputated form: because of the difficulty and expense of reproducing his original conception, most editions of Blake's work offer only the printed text, with no trace of the visual counterpart so essential to his ""System.""

This new, facsimile edition of the 

 reproduces Blake's color plates in a fashion which the artist himself would have approved. The 31 plates — printed on facing pages which are the same size of Blake's own first edition — offer one of the more brightly colored versions of this significant volume, no two copies of which are the same. As a special aid to readers, a typographical reprint of the text of poems follows the plates. Such classic ""songs"" as ""The Lamb"" and ""The Chimney Sweeper"" are now accessible to all in the symbiotic union of poem and picture that is crucial to a total understating of Blake's mind and art.",English,4.12,141.22,https://images.gr-assets.com/books/1386923780l/272102.jpg,Paperback,64,6/1/1971,Dover Publications,0
019283598X,A Simple Story,Elizabeth Inchbald,"Elizabeth Inchbald (née Simpson) (1753–1821) was an English novelist, actress, and dramatist.",290,"Classics, Fiction, Literature, European Literature, Romance","When Miss Milner announces her passion for her guardian, a Catholic priest, she breaks through the double barrier of his religious vocation and 18th-century British society's standards of proper womanly behavior. Like other women writers of her time, Elizabeth Inchbald concentrates on the question of a woman's ""proper education,"" and her sureness of touch and subtlety of characterization prefigure Jane Austen's work.",English,3.48,205,https://images.gr-assets.com/books/1430643929l/739793.jpg,Paperback,384,11/1/1998,Oxford University Press,0
1551110911,Ormond,Charles Brockden Brown,"Charles Brockden Brown (January 17, 1771 – February 22, 1810), an American novelist, historian, and editor of the Early National period, is generally regarded by scholars as the most ambitious and accomplished US novelist before James Fenimore Cooper. He is the most frequently studied and republished practitioner of the ""early American novel,"" or the US novel between 1789 and roughly 1820. Although Brown was by no means the first American novelist, as some early criticism claimed, the breadth and complexity of his achievement as a writer in multiple genres (novels, short stories, essays and periodical writings of every sort, poetry, historiography, reviews) makes him a crucial figure in US literature and culture of the 1790s and first decade of the 19th century, and a significant public intellectual in the wider Atlantic print culture and public sphere of the era of the French Revolution.",281,"Classics, Academic, Fiction, Gothic","Originally published in 1799, 

 was inspired by enlightenment philosophers and Gothic writers.",English,3.28,173.11,https://images.gr-assets.com/books/1386919408l/81693.jpg,Paperback,301,6/1/1999,Broadview Press Inc,0
1598186213,"Wieland, or, The Transformation",Charles Brockden Brown,"Charles Brockden Brown (January 17, 1771 – February 22, 1810), an American novelist, historian, and editor of the Early National period, is generally regarded by scholars as the most ambitious and accomplished US novelist before James Fenimore Cooper. He is the most frequently studied and republished practitioner of the ""early American novel,"" or the US novel between 1789 and roughly 1820. Although Brown was by no means the first American novelist, as some early criticism claimed, the breadth and complexity of his achievement as a writer in multiple genres (novels, short stories, essays and periodical writings of every sort, poetry, historiography, reviews) makes him a crucial figure in US literature and culture of the 1790s and first decade of the 19th century, and a significant public intellectual in the wider Atlantic print culture and public sphere of the era of the French Revolution.",209,"Classics, Fiction, Horror, Gothic, Literature, Mystery","Excerpt from Wieland or the Transformation 

Genius and knowledge command respect; but superior genius and profound knowledge, combined with exalted moral purity, cannot fail to excite unmingled admiration. The reputation of an author in whom these qualities are united may be circumscribed during life; but its rise and extension after death prove that his claims to distinction are well founded. It is no less the duty than the pleasure of friendship to fortify and sustain these claims. The impartiality of criticism cannot but confirm the anticipations of affection. 

Charles Brockden Brown was the highly-gifted descendant of ancestors originally English, who came over to this country with the wise and benevolent Penn, and landed from the same ship on the banks of the Delaware. Their principles, moral, religious, and political, coincided with those of their pious and illustrious leader. 

He derived the additional name of Brockden from his uncle Charles Brockden, so respectfully mentioned by Franklin in his life, who, to avoid the vengeance of conspirators, whose secret conversations he had accidentally overheard, fled to America and settled in Pennsylvania, where his industry and abilities finally raised him to an important office, which he filled with distinguished reputation.",English,3.23,228.43,https://images.gr-assets.com/books/1348476116l/402838.jpg,Paperback,204,12/1/2006,Aegypan,0
195042395,The Coquette,Hannah Webster Foster,"Hannah Webster Foster (September 10, 1758 – April 17, 1840) was an American novelist.(from Wikipedia)",203,"Classics, Fiction, Academic, Literature","The Coquette tells the much-publicized story of the seduction and death of Elizabeth Whitman, a poet from Hartford, Connecticut.

Written as a series of letters--between the heroine and her friends and lovers--it describes her long, tortuous courtship by two men, neither of whom perfectly suits her. Eliza Wharton (as Whitman is called in the novel) wavers between Major Sanford, a charming but insincere man, and the Reverend Boyer, a bore who wants to marry her. When, in her mid-30s, Wharton finds herself suddenly abandoned when both men marry other women, she willfully enters into an adulterous relationship with Sanford and becomes pregnant. Alone and dejected, she dies in childbirth at a roadside inn. Eliza Wharton, whose real-life counterpart was distantly related to Hannah Foster's husband, was one of the first women in American fiction to emerge as a real person facing a dilemma in her life. In her Introduction, Davidson discusses the parallels between Elizabeth Whitman and the fictional Eliza Wharton. She shows the limitations placed on women in the 18th century and the attempts of one woman to rebel against those limitations.",English,3.29,149.03,https://images.gr-assets.com/books/1347723008l/183217.jpg,Paperback,169,2/1/1987,"Oxford University Press, U.S.A.",0
1851962670,Narrative of the Life of Mrs Charlotte Charke,Charlotte Charke,,268,"Nonfiction, Reference","In this picaresque novel, Charlotte Clarke recalls her life as an actress, and in particular, the difficulties facing a woman trying to make her way in a man's world. The issues of women's writing, education, motherhood, sexuality, and cross-dressing all come under scrutiny.",English,3.68,272.69,https://images.gr-assets.com/books/1266452369l/4006449.jpg,Hardcover,248,3/1/1999,Paradigm Publishers,0
141018879,A Tale of a Tub,Jonathan Swift,"Jonathan Swift was an Anglo-Irish satirist, essayist, political pamphleteer (first for Whigs then for Tories), and poet, famous for works like , , , , , and . Swift is probably the foremost prose satirist in the English language, and is less well known for his poetry. Swift published all of his works under pseudonyms — such as Lemuel Gulliver, Isaac Bickerstaff, M.B. Drapier — or anonymously. He is also known for being a master of two styles of satire; the Horatian and Juvenalian styles.",294,"Classics, Fiction, Philosophy, Humor","Swift's exuberant, bawdy fable is a unique satire on politics, religion, fashion, madness and on writing itself.",English,3.55,199.8,https://images.gr-assets.com/books/1179015880l/865879.jpg,Paperback,144,11/1/2009,"Penguin Books, Limited (UK)",0
2035881080,La double inconstance,Pierre de Marivaux,"Pierre Carlet de Chamblain de Marivaux, commonly referred to as Marivaux, was a French novelist and dramatist.He is considered one of the most important French playwrights of the 18th century, writing numerous comedies for the Comédie-Française and the Comédie-Italienne of Paris. His most important works are Le Triomphe de l'amour,  and . He also published a number of essays and two important but unfinished novels,  and .",287,"Plays, Classics, Cultural, Literature","Dans un royaume imaginaire, deux villageois, Arlequin et Silvia, s'aiment d'un amour si profond que rien ni personne ne semble pouvoir les séparer...

Mais un jour, le Prince, en simple tenue d'officier du palais, rencontre Silvia et n'a dès lors plus qu'une seule idée en tête : l'épouser. Aussi décide-t-il de l'enlever et, avec l'aide de Flaminia, habile stratège, il entreprend de "" détruire l'amour de Silvia pour Arlequin ""... Le pouvoir du Prince et les artifices de la Cour triompheront-ils de l'amour des deux villageois ? L'amour sincère en sortira-t-il vaincu ?",French,3.55,164,https://images.gr-assets.com/books/1314660105l/316138.jpg,Paperback,208,9/3/1999,Larousse,0
873387384,Arthur Mervyn: Revised Edition,Charles Brockden Brown,"Charles Brockden Brown (January 17, 1771 – February 22, 1810), an American novelist, historian, and editor of the Early National period, is generally regarded by scholars as the most ambitious and accomplished US novelist before James Fenimore Cooper. He is the most frequently studied and republished practitioner of the ""early American novel,"" or the US novel between 1789 and roughly 1820. Although Brown was by no means the first American novelist, as some early criticism claimed, the breadth and complexity of his achievement as a writer in multiple genres (novels, short stories, essays and periodical writings of every sort, poetry, historiography, reviews) makes him a crucial figure in US literature and culture of the 1790s and first decade of the 19th century, and a significant public intellectual in the wider Atlantic print culture and public sphere of the era of the French Revolution.",236,"Fiction, Classics, Gothic, Literary Fiction, North American History, Literature, Unfinished, Mystery","has long puzzled students and scholars with its seeming diffuseness, resulting from its original serial publication. Critics agree, however, that the power of this novel lies not so much in its portrait of ""right virtue, "" which was Brown's primary aim, as in its realistic descriptions of the yellow fever epidemic and the ensuing panic that swept Philadelphia in the summer of 1793. The ambiguities of Arthur Mervyn's character and the precarious nature of the revolutionary 1790s make this novel a particularly apt subject for lively discussion and future scholarship and make this revised edition an excellent classroom text.",English,3.3,195.24,https://images.gr-assets.com/books/1356469462l/597293.jpg,Paperback,479,5/1/2002,Kent State University Press,0
940322501,The Waste Books,Georg Christoph Lichtenberg,"Georg Christoph Lichtenberg was a German scientist, satirist and Anglophile. As a scientist, he was the first to hold a professorship explicitly dedicated to experimental physics in Germany. Today, he is remembered for his notebooks published posthumously, which he himself called ""waste books"", using the English bookkeeping term, and for his discovery of the strange treelike patterns now called Lichtenberg figures.",262,"Philosophy, Nonfiction, European Literature, Writing, Science","German scientist and man of letters Georg Christoph Lichtenberg was an 18th-century polymath: an experimental physicist, an astronomer, a mathematician, a practicing critic both of art and literature. He is most celebrated, however, for the casual notes and aphorisms that he collected in what he called his Waste Books. With unflagging intelligence and encyclopedic curiosity, Lichtenberg wittily deflates the pretensions of learning and society, examines a range of philosophical questions, and tracks his own thoughts down hidden pathways to disconcerting and sometimes hilarious conclusions.

Lichtenberg's 

 have been greatly admired by writers as very different as Tolstoy, Einstein, and Andre Breton, while Nietzsche and Wittgenstein acknowledged them as a significant inspiration for their own radical work in philosophy. The record of a brilliant and subtle mind in action, 

 are above all a powerful testament to the necessity, and pleasure, of unfettered thought.",English,4.19,162.7,https://images.gr-assets.com/books/1515188522l/984015.jpg,Paperback,264,9/1/2000,NYRB Classics,0
192833375,Three Major Plays,Lope de Vega,"Lope de Vega (also Félix Lope de Vega y Carpio or Lope Félix de Vega Carpio) was a Spanish Baroque playwright and poet. His reputation in the world of Spanish letters is second only to that of Cervantes, while the sheer volume of his literary output is unequalled: he is estimated to have written up to 1,500 three-act plays – of which some 425 have survived until the modern day – together with a plethora of shorter dramatic and poetic works.",233,"Plays, Drama, European Literature, Literature, Academic, Classics","Lope de Vega (1562-1635), widely regarded as the architect of the drama of the Spanish Golden Age, created plots and characters notable for their energy, inventiveness, and dramatic power. This unique edition includes his most famous play, Fuente Ovejuna, as well as The Knight from Olmedo and Punishment without Revenge. Presented here in superb translation, these plays embody the very best of Lope's dramatic art.",English,3.74,192.64,https://images.gr-assets.com/books/1172395688l/171800.jpg,Paperback,352,5/1/1999,"Oxford University Press, USA",0
141441232,Caleb Williams,William Godwin,"In 1756, William Godwin was born in England, the son and grandson of strait-laced Calvinist ministers. Strictly-raised Godwin followed in paternal footsteps, becoming a minister by age 22. His reading of atheist d'Holbach and others caused him to lose both his belief in the doctrine of eternal damnation, and his ministerial position. Through further reading, Godwin gradually became godless. He promoted anarchism (but not anarchy). His Political Justice and The Enquirer (1793) argued for morality without religion, causing a scandal. He followed that philosophical book with a trail-blazing fictional adventure-detective story, Caleb Williams (1794), to introduce readers to his ideas in a popular format. Godwin, a leading thinker and author ranking in his day close to Thomas Paine, was enormously influential among famous peers.He and Mary Wollstonecraft, author of A Vindication of the Rights of Woman, secretly married in 1797. She died tragically after giving birth to daughter Mary in 1797. Godwin's loving but candid biography of his wife, Memoirs of the Author of A Vindication of the Rights of Woman (1798), further scandalized society. Godwin, caring not only for the baby Mary, but her half-sister Fanny, remarried. He and his second wife opened a bookshop for children. Godwin, out of necessity, became a proficient author of children's books, employing a pseudonym due to his notoriety. His daughter Mary, at 16, famously ran off with poet Percy Shelley, whose Necessity of Atheism was influenced by Godwin. Mary's novel Frankenstein also paid homage to her father's views. Godwin's life was marked by poverty and further domestic tragedies. Godwin's prized manuscript attacked the Christian religion and was intended to free the mind from slavery. The Genius of Christianity Unveiled: in a Series of Essays was published only many years after his death. D. 1836.",231,"Classics, Fiction, Gothic, Literature","When honest young Caleb Williams comes to work as a secretary for Squire Falkland, he soon begins to suspect that his new master is hiding a terrible secret. But as he digs deeper into Falkland's past and finally unearths the guilty truth, the results of his curiosity prove calamitous when - even though Caleb has loyally sworn never to disclose what he has discovered - the Squire enacts a cruel revenge. A tale of gripping suspense and psychological power, William Godwin's novel creates a searing depiction of the intolerable persecution meted out to a good man in pursuit of justice and equality. Written to expose the political oppression and corrupt hierarchies its author saw in the world around him, Caleb Williams (1794) makes a radical call to end the tyrannical misuses of power.",English,3.45,210.21,https://images.gr-assets.com/books/1388424898l/195548.jpg,Paperback,384,2/1/2005,Penguin Classics,0
873527771,"Lettres d'une Peruvienne (Texts and Translations : Texts, No 2)",Françoise de Graffigny,"Françoise de Graffigny, née d'Issembourg Du Buisson d'Happoncourt (11 February 1695 - 12 December 1758), was a French novelist, playwright and salon hostess.Initially famous as the author of Lettres d'une Péruvienne, a novel published in 1747, she became the world's best-known living woman writer after the success of her sentimental comedy, Cénie, in 1750. Her reputation as a dramatist suffered when her second play at the Comédie-Française, La Fille d'Aristide, was a flop in 1758, and even her novel fell out of favor after 1830. From then until the last third of the twentieth century, she was almost forgotten, but thanks to new scholarship and the interest in women writers generated by the feminist movement, Françoise de Graffigny is now regarded as one of the major French writers of the eighteenth century.",200,"Cultural, Classics, Fiction, Academic, Literature","One of the most popular works of the eighteenth century, 

 appeared in more than 130 editions, reprints, and translations during the hundred years following its publi cation in 1747. In the novel the Inca princess Zilia is kidnapped by Spanish conquerors, captured by the French after a battle at sea, and taken to Europe. Graffigny's brilliant novel offered a bold critique of French society, delivered one of the most vehement feminist protests in eighteenth-century literature, and announced--fourteen years before Rousseau's

--the Romantic tradition in French literature.",French,3.47,177.67,https://images.gr-assets.com/books/1403165954l/945469.jpg,Paperback,168,1/1/1993,Modern Language Association of America,0
803273487,The Journey of Niels Klim to the World Underground,Ludvig Holberg,"Ludvig Holberg, Baron of Holberg, a writer, essayist, philosopher, historian and playwright born in Bergen, Norway during the time of the Dano-Norwegian double monarchy, spent most of his adult life in Denmark. He was influenced by Humanism, the Enlightenment and the Baroque. Holberg is considered the founder of modern Danish and Norwegian literature and is best known for the comedies he wrote in 1722–1723 for the theatre in Lille Grønnegade in Copenhagen.",231,"Classics, Science Fiction, Fiction, Fantasy","Fantastic adventures at the center of the earth await a penniless Norwegian student after he plunges into a bottomless hole in a cave. Niels Klim discovers worlds within our own—exotic civilizations and fabulous creatures scattered across the underside of the earth's crust and, at the earth's center, a small, inhabited planet orbiting around a miniature sun. In an epic journey, Klim visits countries led by sentient and contemplative trees, a kingdom of intelligent apes preoccupied with fashion and change, a land whose inhabitants don’t speak out of their mouths, neighboring countries of birds locked in an eternal war, and a land where string basses talk musically to one another. Brave, inquisitive, and greedy, Klim faces many challenges, the greatest of which are his own temptations.

 

 is a classic in speculative fiction and was the first fully realized novel set underground in a hollow earth. First published in 1741, it has earned comparisons to Jonathan Swift’s contemporaneous fantasy, 

.",English,3.51,183.53,https://images.gr-assets.com/books/1328819486l/1997841.jpg,Paperback,236,10/1/2004,Bison Books,0
1605977276,A Modest Proposal,Jonathan Swift,"Jonathan Swift was an Anglo-Irish satirist, essayist, political pamphleteer (first for Whigs then for Tories), and poet, famous for works like , , , , , and . Swift is probably the foremost prose satirist in the English language, and is less well known for his poetry. Swift published all of his works under pseudonyms — such as Lemuel Gulliver, Isaac Bickerstaff, M.B. Drapier — or anonymously. He is also known for being a master of two styles of satire; the Horatian and Juvenalian styles.",274,"Classics, Fiction, Humor, Writing","A Modest Proposal for Preventing the Children of Poor People in Ireland From Being a Burden to Their Parents or Country, and for Making Them Beneficial to the Public, commonly referred to as A Modest Proposal, is a Juvenalian satirical essay written and published anonymously by Jonathan Swift in 1729. Swift suggests in his essay that the impoverished Irish might ease their economic troubles by selling children as food for rich gentlemen and ladies. By doing this he mocks the authority of the British officials. A Modest Proposal is included in many literature programs as an example of early modern western satire. It also serves as an exceptional introduction to the concept and use of argumentative language, lending itself well to secondary and post-secondary essay courses. Outside of the realm of English studies, A Modest Proposal is a relevant piece included in many comparative and global literature and history courses, as well as those of numerous other disciplines in the arts, humanities, and even the social sciences.",English,4.05,212.16,https://images.gr-assets.com/books/1348659670l/5206937.jpg,Paperback,48,7/1/2008,Book Jungle,0
486404889,A General History of the Pyrates,Daniel Defoe,"Daniel Defoe (1659/1661 [?] - 1731) was an English writer, journalist, and spy, who gained enduring fame for his novel . Defoe is notable for being one of the earliest practitioners of the novel and helped popularize the genre in Britain. In some texts he is even referred to as one of the founders, if not the founder, of the English novel. A prolific and versatile writer, he wrote more than five hundred books, pamphlets, and journals on various topics (including politics, crime, religion, marriage, psychology and the supernatural). He was also a pioneer of economic journalism.",253,"History, Nonfiction, Adventure, Classics, Historical","Immensely readable history by the author of 

 incorporates the author's celebrated flair for journalistic detail, and represents the major source of information about piracy in the early 18th century. Defoe recounts the daring and bloody deeds of such outlaws as Edward Teach (alias Blackbeard), Captain Kidd, Mary Read, Anne Bonny, many others.",English,3.79,253.16,https://images.gr-assets.com/books/1386920713l/2942.jpg,Paperback,733,1/1/1999,Dover Publications,0
690631537,Poems of Robert Burns,Robert Burns,"Robert Burns (also known as Robin) was a Scottish poet and a lyricist. He is widely regarded as the national poet of Scotland, and is celebrated worldwide. He is the best known of the poets who have written in the Scots language. He also wrote in English and a ""light"" Scots, accessible to an audience beyond Scotland.He is regarded as a pioneer of the Romantic movement and after his death became a great source of inspiration to the founders of both liberalism and socialism. A cultural icon in Scotland and among the Scottish Diaspora around the world, celebration of his life and work became almost a national charismatic cult during the 19th and 20th centuries, and his influence has long been strong on Scottish literature.As well as making original compositions, Burns collected folk songs from across Scotland, often revising or adapting them. His  is often sung at  (the last day of the year), and  has served as an unofficial national anthem. Other poems and songs of Burns that remain well-known across the world today, include  and .",260,"Poetry, Cultural, Classics","Selected works of the Scottish poet whose immortality was assured at thirty-seven with such compositions as, ""Auld Lang Syne"", ""Comin' thro' the Rye"", and ""A Red, Red Rose.""",English,4.37,332.56,https://images.gr-assets.com/books/1414432533l/7894437.jpg,Hardcover,136,12/1/1967,Crowell,0
915145456,An Enquiry Concerning the Principles of Morals,David Hume,"David Hume (/ˈhjuːm/; 7 May 1711 NS (26 April 1711 OS) – 25 August 1776) was a Scottish historian, philosopher, economist, diplomat and essayist known today especially for his radical philosophical empiricism and scepticism.In light of Hume's central role in the Scottish Enlightenment, and in the history of Western philosophy, Bryan Magee judged him as a philosopher ""widely regarded as the greatest who has ever written in the English language."" While Hume failed in his attempts to start a university career, he took part in various diplomatic and military missions of the time. He wrote The History of England which became a bestseller, and it became the standard history of England in its day.His empirical approach places him with John Locke, George Berkeley, and a handful of others at the time as a British Empiricist.Beginning with his A Treatise of Human Nature (1739), Hume strove to create a total naturalistic ""science of man"" that examined the psychological basis of human nature. In opposition to the rationalists who preceded him, most notably René Descartes, he concluded that desire rather than reason governed human behaviour. He also argued against the existence of innate ideas, concluding that humans have knowledge only of things they directly experience. He argued that inductive reasoning and therefore causality cannot be justified rationally. Our assumptions in favour of these result from custom and constant conjunction rather than logic. He concluded that humans have no actual conception of the self, only of a bundle of sensations associated with the self.Hume's compatibilist theory of free will proved extremely influential on subsequent moral philosophy. He was also a sentimentalist who held that ethics are based on feelings rather than abstract moral principles, and expounded the is–ought problem.Hume has proved extremely influential on subsequent western philosophy, especially on utilitarianism, logical positivism, William James, the philosophy of science, early analytic philosophy, cognitive philosophy, theology and other movements and thinkers. In addition, according to philosopher Jerry Fodor, Hume's Treatise is ""the founding document of cognitive science"". Hume engaged with contemporary intellectual luminaries such as Jean-Jacques Rousseau, James Boswell, and Adam Smith (who acknowledged Hume's influence on his economics and political philosophy). Immanuel Kant credited Hume with awakening him from ""dogmatic slumbers"".",218,"Philosophy, Nonfiction, Classics","A splendid edition. Schneewind's illuminating introduction succinctly situates the 

 in its historical context, clarifying its relationship to Calvinism, to Newtonian science, and to earlier moral philosophers, and providing a persuasive account of Hume's ethical naturalism. --Martha C. Nussbaum, Brown University",English,3.99,226.48,https://images.gr-assets.com/books/1405624433l/839433.jpg,Paperback,128,12/1/1983,Hackett Publishing Company,0
