ISBN,Title,AuthorName,AboutAuthor,BookCount,Genres,Description,Lang,BookRating,BookPrice,CoverImage,BookFormat,NumberOfPages,PublishedYear,Publisher,VoteCount
385029306,Dark Night of the Soul: A Masterpiece in the Literature of Mysticism by St. John of the Cross,Juan de la Cruz,"Juan de la Cruz (English: ), born , was a major Counter-Reformation figure, a Spanish mystic, Catholic saint, Carmelite friar & priest. He was a reformer of the Carmelite Order & is considered, along with St Teresa of Ávila, as a founder of the Discalced Carmelites. He's also known for his writings. Both his poetry & his studies on the growth of the soul are considered the summit of mystical Spanish literature & a peak of all Spanish literature. He was canonized as a saint in 1726 by Pope Benedict XIII. He is one of the 33 Doctors of the Church.",165,"Spirituality, Religion, Christian, Christianity, Nonfiction, Classics","This new edition of the Image classic, with more than 100,000 copies sold, brings E. Allison Peers's magnificent translation of St. John of the Cross's masterpiece 

 to a new generation of readers and will renew the interest of those already familiar with its soaring poetry and timeless truths. The sixteenth-century Carmelite monk St. John of the Cross stands alongside St. Teresa of Avila as the West's best known and most beloved Christian mystic. As Peers writes in the Introduction to his definitive translation of 

, ""The most sublime of all Spanish mystics, he soars aloft on the wings of Divine love to heights known hardly to any of them... True to the character of his thought, his style is always forceful and energetic.""

 follows the soul's journey from a state of abandonment and darkness to a loving union with God. In a voice at once grandiose and melodious, and a style that combines the systematic theology of St. Thomas Aquinas with rapturous poetry, St. John describes the process of moving away from routine religious rituals and embracing a Being who can be known only through love. His words, Peers writes, ""are a wonderful illustration of the theological truth that grace, far from destroying nature, ennobles and dignifies it, and of the agreement always found between the natural and the supernatural -- between the principles of sound reason and the sublime manifestations of Divine grace."" One of the greatest contributions to the literature of mysticism, 

 offers support and encouragement to all who seek oneness with God.",English,4.21,257.72,https://images.gr-assets.com/books/1432589813l/139119.jpg,Paperback,222,1/1/1959,Image,0
935216146,The Collected Works of St. John of the Cross,Juan de la Cruz,"Juan de la Cruz (English: ), born , was a major Counter-Reformation figure, a Spanish mystic, Catholic saint, Carmelite friar & priest. He was a reformer of the Carmelite Order & is considered, along with St Teresa of Ávila, as a founder of the Discalced Carmelites. He's also known for his writings. Both his poetry & his studies on the growth of the soul are considered the summit of mystical Spanish literature & a peak of all Spanish literature. He was canonized as a saint in 1726 by Pope Benedict XIII. He is one of the 33 Doctors of the Church.",201,"Spirituality, Religion, Poetry, Occult, Classics","The fourth centenary of the death of St. John of the Cross inspired this revised edition of the English translation of his writings. The result is an edition that preserves the true meaning of the great mystic's writings, presents them as clearly as possible, and at the same time gives the reader the doctrinal and historical information that will lead to a deeper understanding and appreciation of the teachings of the Mystical Doctor. Included in 

 are St. John's poetry, The Ascent of Mount Carmel, The Dark Night, The Spiritual Canticle, and The Living Flame of Love, as well as his letters and other counsels. There is a general introduction for the entire work and brief, enlightening introductions for each specific work, explaining theme and structure. Enhancing these are the new footnotes, glossary of terms, and index.",English,4.49,167.91,https://images.gr-assets.com/books/1177010417l/673650.jpg,Paperback,814,1/1/1991,I C S Publications,0
1406801437,History of Florence and of the Affairs of Italy,Niccolò Machiavelli,"Niccolò di Bernardo dei Machiavelli was an Italian political philosopher, musician, poet, and romantic comedic playwright. He is a figure of the Italian Renaissance and a central figure of its political component, most widely known for his treatises on realist political theory () on the one hand and republicanism () on the other.",130,"History, Classics, Cultural, Politics, Nonfiction","Theodoric possessed great talents both for war and peace; in the former he was always conqueror, and in the latter he conferred very great benefits upon the cities and people under him. He distributed the Ostrogoths over the country, each district under its leader, that he might more conveniently command them in war, and govern them in peace. He enlarged Ravenna, restored Rome, and, with the exception of military discipline, conferred upon the Romans every honor.",English,3.9,195.89,https://images.gr-assets.com/books/1347556467l/726603.jpg,Paperback,308,7/1/2006,Echo Library,0
226010597,Declamation on the Nobility and Preeminence of the Female Sex,Cornelius Agrippa,"Cornelius Agrippa (most often referred to by the Latinate appellation , sometimes Anglicized as ) was an occult writer, theologian, astrologer, and alchemist. His writings on magic and occult philosophy were a significant influence on the later work of  and , and thus came to underpin much of the Western esoteric tradition.",230,"Classics, Feminism, Philosophy, History","Originally published in 1529, the 

 argues that women are more than equal to men in all things that really matter, including the public spheres from which they had long been excluded.

Rather than directly refuting prevailing wisdom, Agrippa uses women's superiority as a rhetorical device and overturns the misogynistic interpretations of the female body in Greek medicine, in the Bible, in Roman and canon law, in theology and moral philosophy, and in politics. He raised the question of why women were excluded and provided answers based not on sex but on social conditioning, education, and the prejudices of their more powerful oppressors. His declamation, disseminated through the printing press, illustrated the power of that new medium, soon to be used to generate a larger reformation of religion.",English,3.73,153.59,https://images.gr-assets.com/books/1347372820l/524884.jpg,Paperback,142,9/1/1996,University Of Chicago Press,0
374182906,Laments,Jan Kochanowski,"Kochanowski was born at Sycyna, near Radom, Poland. Little is known of his early education. At fourteen, fluent in Latin, he was sent to the Kraków Academy. After graduation in 1547 at age seventeen, he attended the University of Königsberg (Królewiec), in Ducal Prussia, and Padua University in Italy. At Padua, Kochanowski came in contact with the great humanist scholar Francis Robortello. Kochanowski closed his fifteen-year period of studies and travels with a final visit to France, where he met the poet Pierre Ronsard.In 1559 Kochanowski returned to Poland for good, where he remained active as a humanist and Renaissance poet. He spent the next fifteen years close to the court of King Sigismund II Augustus, serving for a time as royal secretary. In 1574, following the decampment of Poland's recently elected King Henry of Valois (whose candidacy to the Polish throne Kochanowski had supported), Kochanowski settled on a family estate at Czarnolas (""Blackwood"") to lead the life of a country squire. In 1575 he married Dorota Podlodowska, with whom he had seven children.Kochanowski is sometimes referred to in Polish as ""Jan z Czarnolasu"" (""John of Blackwood""). It was there that he wrote his most memorable works, including The Dismissal of the Greek Envoys and the Laments.Kochanowski died, probably of a heart attack, in Lublin on 22 August 1584.",234,"Poetry, European Literature, Classics, Cultural, Academic","The work of one of the greatest poets of the sixteenth century, ""Laments"" has been beautifully rendered by contemporary poets Stanislaw Baranczak and Seamus Heaney. This poignant series of poems on the death of Kochanowski's young daughter is surprisingly intimate and domestic in nature, expressing a candid grief and an undeniably modern sense of humiliation and religious doubt.",English,3.42,360.54,https://images.gr-assets.com/books/1312000663l/1216459.jpg,Hardcover,59,9/1/1995,Farrar Straus Giroux,0
875428320,Three Books of Occult Philosophy,Cornelius Agrippa,"Cornelius Agrippa (most often referred to by the Latinate appellation , sometimes Anglicized as ) was an occult writer, theologian, astrologer, and alchemist. His writings on magic and occult philosophy were a significant influence on the later work of  and , and thus came to underpin much of the Western esoteric tradition.",130,"Philosophy, Fantasy, Nonfiction, Occult, Religion, Spirituality, History","Now you can learn from the original, most important source for magic in the Western world that has ever been published, when you get Agrippa's 

 This massive volume was originally published in 1531, and occultists have been drawing on it ever since. Now, Llewellyn is proud to produce the first complete reprint of the original English translation in the last 500 years. Donald Tyson edited this work and removed the hundreds of errors that appeared in the original translation. He also fully annotated the work, to make it understandable—and usable—by people today.

·Discover what the Renaissance scholar knew about astrology, medicine, history, herbs, geography, animals, angels, devils, Witches, charms, the weather, and a host of other subjects ·Gain immediate reference to a vast amount of arcane, but completely annotated, magical material

·Find corrected drawings of seals, sigils, and magic squares, and correctly represented geomantic figures

·Explore the practical Kabbalah, geomancy, the magic squares, the elements, the humors, and the Soul of the World

·Consult the new Biographical dictionary for background on each of the hundreds of writers and historical figures referred to by Agrippa

·Consult the new Geographical Dictionary for data on referenced rivers, mountains, nations, cities—many of which now carry different names.

The 

 is the most complete repository of pagan and Neoplatonic magic ever compiled. This book is packed with material you will not find elsewhere, including copious extracts on magic from obscure or lost works by 

, Ptolemy, 

, 

, and many others. Tyson's detailed annotations clarify difficult references and provide origins of quotations, even expanding upon them in many cases, in order to make Agrippa's work more accessible to the modern reader.

The 

is the ultimate ""how-to"" for magical workings. It describes how to work all manner of divinations and natural and ceremonial magic in such clear and useful detail that it is still 

 for modern techniques. The extensive new supplementary material makes this wisdom practical for use today.

The 

 is an essential reference tool for all students of the occult. Get your copy today.",English,4.12,188.08,https://images.gr-assets.com/books/1348824924l/31923.jpg,Paperback,1024,1/1/1992,Llewellyn Publications,0
253215277,The Peony Pavilion: Mudan ting,Tang Xianzu,"Tang Xianzu (Chinese: 湯顯祖; September 24, 1550 — July 29, 1616), courtesy name Yireng (義仍), was a Chinese playwright of the Ming Dynasty.Tang was a native of Linchuan, Jiangxi and his career as an official consisted principally of low-level positions. He successfully participated in the Provincial examinations at the age of 21 and at the imperial examinations at the age of 34. He held official positions in Nanjing, Zhejiang province, Guangdong province etc.. He retired in 1598 and returned to his hometown where he focused on writing.His major plays are collectively called , because of the decisive role dreams play in the plot of each one. All of them are still performed (in scenes, or in adapted full versions) on the Chinese Kun opera (kunqu) stage. Generally considered his masterpiece, the  () has been translated into English several times; each of the other plays has been translated once.(from Wikipedia)",130,"Cultural, Classics, Plays, Asian Literature, Fiction, Romance, Literature","The celebrated English translation of this classic work of Chinese literature is now available in an updated paperback edition. Written in 1598 by Tang Xianzu, 

 is one of literature's most memorable love stories and a masterpiece of Ming drama. It's heroine, Bridal Du, is a cloistered girl who dreams of love, then dies pining for her dream suitor. Returning to earth in ghostly form, she is restored to life through the devotion of a young scholar. Cyril Birch has captured all the elegance, lyricism, and subtle, earthy humour of this panoramic tale of romance and Chinese society. When Indiana University Press first published the text in 1980, it seemed doubtful that the work would ever be performed in its entirety again, but several spectacular and controversial productions have toured the world in recent years. For this second edition, which contains a revised text of the translation, Cyril Birch and Catherine Swatek reflect upon contemporary performances of the play in light of a well-established tradition of stage interpretation in China and the sometimes heated politics of intercultural collaboration.",English,3.89,159.45,https://images.gr-assets.com/books/1383167275l/259561.jpg,Paperback,343,5/1/2002,Indiana University Press,0
892541008,Fourth Book of Occult Philosophy,Cornelius Agrippa,"Cornelius Agrippa (most often referred to by the Latinate appellation , sometimes Anglicized as ) was an occult writer, theologian, astrologer, and alchemist. His writings on magic and occult philosophy were a significant influence on the later work of  and , and thus came to underpin much of the Western esoteric tradition.",128,"Fantasy, Spirituality, Nonfiction, Reference","This book is a milestone in Western magical practice. Often erroneously called a forgery, it is in fact six separate books in one, the first two being by Agrippa (1486-1535). One of them, Of Magical Ceremonies, is Agrippa's clearest step-by-step formulation of how to perform an evocation, much more openly expressed than in his Three Books of Occult Philosophy. In addition there is the key grimoire, Of the Magick of the Ancients by Arbatel, which clearly defines the different types of magic, focusing on the invocation of angels and of the Olympic spirits. The Heptameron by Peter de Abano is a complete, self-contained set of instructions for conjuration of spirits according to the day of the week. Also included is Villinganus' work on the nature of spirits, illusions, prophecies, and miracles, and how they may be used. Two complete geomancies (one by Agrippa) complete the volume, which has been reset in modern type and edited with a commentary by Stephen Skinner.",English,4.1,343.62,https://images.gr-assets.com/books/1356473253l/424329.jpg,Hardcover,232,1/1/2005,Ibis Press,0
9025302173,Zes dagen : gesprekken over het hoerenbestaan,Pietro Aretino,"Pietro Aretino was an Italian author, playwright, poet and satirist who wielded immense influence on contemporary art and politics and invented modern literate pornography.",125,"European Literature, Fiction, Classics, Literature, Adult Fiction","In 1534 schrijft Pietro Aretino, dichter, satiricus en polemist, de seksueel zeer expliciete 

 en 

, later bekend onder de naam 

. De schrijver zal om dit boek geroemd en verguisd worden en zijn faam als 'profeet van de seksualiteit' vestigen. 

 kan gelezen worden als een handleiding voor vrouwen die zich willen bekwamen in het hoerendom. Nanna, de moeder van Pippa, weet niet wat ze met haar dochter aanmoet. Moet ze haar naar het klooster sturen, een echtgenoot voor haar zoeken of haar hoer laten worden? Gezeten onder een vijgenboom in een lommerrijke tuin, laat ze in drie dagen samen met haar vriendin Antonia de drie mogelijkheden de revue passeren. Op de eerste dag wordt het kloosterleven besproken, op de tweede dag het leven van getrouwde vrouwen, en op dag drie komen de hoeren aan de beurt. Ze komen tot de conclusie dat als je toch de liefde moet bedrijven je je daar maar beter voor kunt laten betalen. Op de vierde dag vertelt Nanna aan Pippa dat ze besloten heeft haar hoer te laten worden, en leert ze haar de kneepjes van het vak. Op de vijfde dag worden de mannen en hun streken en zwakheden behandeld en op dag zes komen de koppelaarsters aan bod. Op basis van dit alom als pornografisch bestempelde werk zal Aretino's gehele literaire oeuvre binnen drie jaar na zijn dood in 1556 op de Index van verboden boeken worden geplaatst. 

 behoort sinds het einde van de zestiende eeuw tot de bekendste undergroundliteratuur van Europa.",Dutch,3.53,249.91,https://images.gr-assets.com/books/1440767995l/26157895.jpg,Paperback,420,12/1/2005,Athenaeum—Polak & Van Gennep,0
1909906190,"Captain Cuellar's Adventures in Connaught and Ulster, A.D. 1588",Francisco De Cuellar,Francisco de Cuéllar was a Spanish sea captain who sailed with the Spanish Armada in 1588 and was wrecked on the coast of Ireland. He is best known for his account of his experiences in Ireland as he escaped from capture.,213,"Travel, Nonfiction, History, Literature","This is an extraordinarily bleak account of the survival of Francisco De Cuellar's, captain of the San Pedro, shipwrecked off the Sligo coast along with other vessels of the Spanish Armada. Washed up on Streedagh, injured and virtually naked, he faced a series of horrors ashore. Appalled by the sight of the bodies of twelve of his compatriots hanging from the ceiling of a ruined monastery and hounded by English troops and some locals, he bundled his way from horror to horror, in constant fear of capture and certain death in the English garrisoned North Sligo/Leitrim area. He eventually found refuge with chieftains of the clans O'Rourke and McClancy, before making his way northward to and escaping to Scotland.",English,4.5,146.43,https://s.gr-assets.com/assets/nophoto/book/blank-133x176-8b769f39ba6687a82d2eef30bdf46977.jpg,Paperback,94,8/1/2014,Clachan Publishing,0
9605002590,Ερωτόκριτος,Vitsentzos Kornaros,"Vitsentzos Kornaros (Greek: ; a.k.a. Vikentios Kornaros, Vincenzo Cornaro; March 29, 1553 – 1613/1614) was a Cretan poet, who wrote the romantic epic poem Erotokritos. He wrote in vernacular Greek, and was a leading figure of the Cretan Renaissance.",166,"Classics, Poetry","Η παρούσα έκδοση έρχεται να αναδείξει ένα ξεχωριστό χειρόγραφο του 1787, με μια ιδιαίτερα ελκυστική σε σημασία εικονογράφηση του ποιήματος του ""Ερωτόκριτου"". Πρόκειται για το μοναδικό σωζόμενο χειρόγραφο με χρωματιστές μινιατούρες, που ανήκει στο τμήμα σπανίων χειρογράφων της Βιβλιοθήκης της Ρουμανικής Ακαδημίας.

Παρά την πληθύ των φιλολογικών μελετών γύρω από την καταγωγή και τη γνησιότητα του ποιήματος του Βιτζέντζου Κορνάρου για τον ""Ερωτόκριτο"", από Έλληνες και ξένους μελετητές, η παρούσα έκδοση εστιάζει την προσοχή της όχι στο κείμενο αλλά στην εικόνα. Μια εικόνα που, αν και είναι συνδεδεμένη με τη μετάφραση του ποιήματος στα ρουμανικά, έχει να πει περισσότερα ίσως, πέραν του μελοδράματος, στο χώρο της αισθητικής αποτύπωσης του φαναριώτικου Ελληνισμού. Ενός Ελληνισμού που συνέβαλε τα μέγιστα στην ελληνική παιδεία -αρχαία και βυζαντινή- του βαλκανικού κόσμου.

Αυτή η σπάνια σε ευρηματικότητα και πλούτο λαϊκή ζωγραφική αντανακλά την ευρύτερη πολιτιστική και αισθητική κατεύθυνση της εποχής, κατά την οποία, παρά την οθωμανική κυριαρχία, επεκράτησε η ελληνική γραμμή των γραμμάτων, μέσα από την εκπαίδευση, τα βιβλία και την τέχνη, στον τότε ""ενιαίο"" χώρο των Βαλκανίων.

Το παραπάνω γεγονός δε θα μπορούσε καμιά άλλη μορφή τέχνης να το διανθίσει, παρά η ύπαρξη αυτής της εικόνας που προέρχεται προσχηματικά από τον ""Ερωτόκριτο"", αλλά ουσιαστικά καταγράφει πολλά γνωρίσματα ενός κατακερματισμένου Ελληνισμού. Από τα πιο γνωστά δημώδη βιβλία του 18ου αιώνα στην Ελλάδα και στη Ρουμανία υπήρξαν ο ""Χρονογράφος"" των Ψευδό-Δωροθέου και Κιγάλα και ο ""Ερωτόκριτος"" του Κορνάρου. Ο γνωστός λόγιος και μοναχός της εποχής Καισάριος Δαπόντε, αναφερόμενος στην ευρύτερη διάδοση του κρητικού έπους στη Ρουμανία, έγραφε στα τέλη του 18ου αιώνα:

""Και επαινούνται δυνατά, και τα συγγράμματα τους πολλοί τα έχουν, τα βαστούν εις τα προσκέφαλα τους, μάλιστα τον Ρωτόκριτον, όστις και ετυπώθη ως τώρα τέσσαρες φορές ..."". [...]","Greek, Modern (1453-)",4.45,285.05,https://images.gr-assets.com/books/1327590227l/8489706.jpg,Hardcover,492,12/1/1998,Αδάμ - Πέργαμος,0
781272130,Euphues the Anatomy of Wit: Euphues & His England,John Lyly,"(c. 1553 or 1554 – November 1606) An English writer, best known for his books Euphues,The Anatomy of Wit and Euphues and His England. Lyly's linguistic style, originating in his first books, is known as Euphuism.",117,"Classics, Fiction","EARLY ENGLISH WIT, POETRY & SATIRE. Imagine holding history in your hands. Now you can. Digitally preserved and previously accessible only through libraries as Early English Books Online, this rare material is now available in single print editions. Thousands of books written between 1475 and 1700 can be delivered to your doorstep in individual volumes of high quality historical reproductions. The power of literary device was never more in its prime than during this period of history, where a wide array of political and religious satire mocked the status quo and poetry called humankind to transcend the rigors of daily life through love, God or principle. This series comments on historical patterns of the human condition that are still visible today. ",English,3.1,359.89,https://s.gr-assets.com/assets/nophoto/book/blank-133x176-8b769f39ba6687a82d2eef30bdf46977.jpg,Hardcover,473,5/1/1992,Reprint Services Corp,0
192801511,The Lusiads,Luís de Camões,"Luís Vaz de Camões (Portuguese pronunciation: [luˈiʃ vaʃ dɨ kaˈmõȷ̃ʃ]; sometimes rendered in English as Camoens; c. 1524 – June 10, 1580) is considered Portugal's, and the Portuguese language's, greatest poet. His mastery of verse has been compared to that of Shakespeare, Vondel, Homer, Virgil, and Dante. He wrote a considerable amount of lyrical poetry (in Portuguese and in Spanish) and drama but is best remembered for his epic work Os Lusíadas (The Lusiads). His recollection of poetry The Parnasum of Luís de Camões was lost in his lifetime.Source: ",211,"European Literature, Cultural, Poetry, Fiction","1998 is the quincentenary of Vasco da Gama's voyage via southern Africa to India, the voyage celebrated in this new translation of one of the greatest poems of the Renaissance. Portugal's supreme poet Camoes was the first major European artist to cross the equator. The freshness of that original encounter with Africa and India is the very essence of Camoes's vision. The first translation of The Lusiads for almost half a century, this new edition is complemented by an illuminating introduction and extensive notes.""",English,3.99,200.45,https://images.gr-assets.com/books/1178466116l/797165.jpg,Paperback,288,11/1/2002,Oxford University Press,0
014043111X,The Countess of Pembroke's Arcadia,Philip Sidney,"Sir Philip Sidney was an English poet, courtier and soldier, and is remembered as one of the most prominent literary figures of the Elizabethan Age.",162,"Fiction, Poetry, Classics, Literature, European Literature","Basilus, a foolish old duke, consults an oracle as he imperiously wishes to know the future, but he is less than pleased with what he learns. To escape the oracle's horrific prophecies about his family and kingdom he withdraws into pastoral retreat with his wife and two daughters. When a pair of wandering princes fall in love with the princesses and adopt disguises to gain access to them, all manner of complications, both comic and serious, ensue. Part-pastoral romance, part-heroic epic, Sidney's long narrative work was hugely popular for centuries after its first publication in 1593, inspiring two sequels and countless imitations, and contributing greatly to the development of the novel.",English,3.63,167.26,https://images.gr-assets.com/books/1347478523l/789899.jpg,Paperback,880,9/1/1977,Penguin Classics,0
1505384540,95 Theses,Martin Luther,"Martin Luther was a German monk, theologian, university professor and church reformer whose ideas inspired the Protestant Reformation and changed the course of Western civilization.Luther's theology challenged the authority of the papacy by holding that the Bible is the only infallible source of religious authority and that all baptized Christians under Jesus are a spiritual priesthood. According to Luther, salvation was a free gift of God, received only by true repentance and faith in Jesus as the Messiah, a faith given by God and unmediated by the church.Luther's confrontation with Charles V at the Diet of Worms over freedom of conscience in 1521 and his refusal to submit to the authority of the Emperor resulted in his being declared an outlaw of the state as he had been excommunicated from the Roman Catholic Church. Because of the perceived unity of the medieval Church with the secular rulers of western Europe, the widespread acceptance of Luther's doctrines and popular vindication of his thinking on individual liberties were both phenomenal and unprecedented.His translation of the Bible into the vernacular, making it more accessible to ordinary people, had a tremendous political impact on the church and on German culture. It furthered the development of a standard version of the German language, added several principles to the art of translation, and influenced the translation of the English . His hymns inspired the development of congregational singing within Christianity. His marriage to Katharina von Bora set a model for the practice of clerical marriage within Protestantism.Much scholarly debate has concentrated on Luther's writings about the Jews. His statements that Jews' homes should be destroyed, their synagogues burned, money confiscated and liberty curtailed were revived and used in propaganda by the Nazis in 1933–45. As a result of this and his revolutionary theological views, his legacy remains controversial.",102,"Religion, History, Classics, Philosophy, Nonfiction, Church, Spirituality, Literature","Martin Luther (1483-1546) needs no formal introduction, being one of the most recognizable religious figures in history. Luther was a German priest and theologian whose writings and teachings sparked the Protestant Reformation. Born shortly after the invention of the printing press, Luther became one of Europe's best selling authors, along with others like Erasmus, and his theology was mass produced across Europe. He strongly disputed the claim that freedom from God's punishment of sin could be purchased with money, known as indulgences. He confronted indulgence salesman Johann Tetzel with his Ninety-Five Theses in 1517, one of the most important writings of all time. His refusal to retract all of his writings at the demand of Pope Leo X in 1520 and the Holy Roman Emperor Charles V at the Diet of Worms in 1521 resulted in his excommunication by the pope and condemnation as an outlaw by the emperor. Luther, of course, did not back down. Although the story about him nailing 95 Theses to a church door is almost surely apocryphal, the Protestant Reformation permanently broke off Protestants from the Catholic Church, which would lead to religious turmoil and bloodshed for the next 2 centuries.",English,3.86,144.48,https://s.gr-assets.com/assets/nophoto/book/blank-133x176-8b769f39ba6687a82d2eef30bdf46977.jpg,Paperback,32,12/1/2014,Createspace,0
800636074,On Christian Liberty,Martin Luther,"Martin Luther was a German monk, theologian, university professor and church reformer whose ideas inspired the Protestant Reformation and changed the course of Western civilization.Luther's theology challenged the authority of the papacy by holding that the Bible is the only infallible source of religious authority and that all baptized Christians under Jesus are a spiritual priesthood. According to Luther, salvation was a free gift of God, received only by true repentance and faith in Jesus as the Messiah, a faith given by God and unmediated by the church.Luther's confrontation with Charles V at the Diet of Worms over freedom of conscience in 1521 and his refusal to submit to the authority of the Emperor resulted in his being declared an outlaw of the state as he had been excommunicated from the Roman Catholic Church. Because of the perceived unity of the medieval Church with the secular rulers of western Europe, the widespread acceptance of Luther's doctrines and popular vindication of his thinking on individual liberties were both phenomenal and unprecedented.His translation of the Bible into the vernacular, making it more accessible to ordinary people, had a tremendous political impact on the church and on German culture. It furthered the development of a standard version of the German language, added several principles to the art of translation, and influenced the translation of the English . His hymns inspired the development of congregational singing within Christianity. His marriage to Katharina von Bora set a model for the practice of clerical marriage within Protestantism.Much scholarly debate has concentrated on Luther's writings about the Jews. His statements that Jews' homes should be destroyed, their synagogues burned, money confiscated and liberty curtailed were revived and used in propaganda by the Nazis in 1933–45. As a result of this and his revolutionary theological views, his legacy remains controversial.",233,"Religion, Nonfiction, Classics","Perhaps no work of Martin Luther's so captures the revolutionary zeal and theological boldness of his vision as 'The Freedom of a Christian'. This translation of Luther's treatise brings alive the social, historical, and ecclesial context of Luther's treatise.",English,3.93,227.13,https://images.gr-assets.com/books/1348449966l/544652.jpg,Paperback,96,4/1/2003,Fortress Press,0
404533698,The Taming of the Shrew,William Shakespeare,"William Shakespeare (baptised 26 April 1564) was an English poet and playwright, widely regarded as the greatest writer in the English language and the world's pre-eminent dramatist. He is often called England's national poet and the ""Bard of Avon"" (or simply ""The Bard""). His surviving works consist of 38 plays, 154 sonnets, two long narrative poems, and several other poems. His plays have been translated into every major living language, and are performed more often than those of any other playwright.Shakespeare was born and raised in Stratford-upon-Avon. Scholars believe that he died on his fifty-second birthday, coinciding with St George’s Day.At the age of 18 he married Anne Hathaway, who bore him three children: Susanna, and twins Hamnet and Judith. Between 1585 and 1592 he began a successful career in London as an actor, writer, and part owner of the playing company the Lord Chamberlain's Men, later known as the King's Men. He appears to have retired to Stratford around 1613, where he died three years later. Few records of Shakespeare's private life survive, and there has been considerable speculation about such matters as his sexuality, religious beliefs, and whether the works attributed to him were written by others.Shakespeare produced most of his known work between 1590 and 1613. His early plays were mainly comedies and histories, genres he raised to the peak of sophistication and artistry by the end of the sixteenth century. Next he wrote mainly tragedies until about 1608, including , and , considered some of the finest examples in the English language. In his last phase, he wrote tragicomedies, also known as romances, and collaborated with other playwrights. Many of his plays were published in editions of varying quality and accuracy during his lifetime, and in 1623, two of his former theatrical colleagues published the , a collected edition of his dramatic works that included all but two of the plays now recognised as Shakespeare's.Shakespeare was a respected poet and playwright in his own day, but his reputation did not rise to its present heights until the nineteenth century. The Romantics, in particular, acclaimed Shakespeare's genius, and the Victorians hero-worshipped Shakespeare with a reverence that George Bernard Shaw called ""bardolatry"". In the twentieth century, his work was repeatedly adopted and rediscovered by new movements in scholarship and performance. His plays remain highly popular today and are consistently performed and reinterpreted in diverse cultural and political contexts throughout the world.According to historians, Shakespeare wrote 37 plays and 154 sonnets throughout the span of his life. Shakespeare's writing average was 1.5 plays a year since he first started writing in 1589. There have been plays and sonnets attributed to Shakespeare that were not authentically written by the great master of language and literature. ",124,"Classics, Plays, Fiction, Drama","Renowned as Shakespeare's most boisterous comedy, The Taming of the Shrew is the tale of two young men, the hopeful Lucentio and the worldly Petruchio, and the two sisters they meet in Padua. 

Lucentio falls in love with Bianca, the apparently ideal younger daughter of the wealthy Baptista Minola. But before they can marry, Bianca's formidable elder sister, Katherine, must be wed. Petruchio, interested only in the huge dowry, arranges to marry Katherine -against her will- and enters into a battle of the sexes that has endured as one of Shakespeare's most enjoyable works.",English,3.81,294.16,https://s.gr-assets.com/assets/nophoto/book/blank-133x176-8b769f39ba6687a82d2eef30bdf46977.jpg,Hardcover,60,12/1/1970,AMS Press,0
800753429,The Bondage of the Will,Martin Luther,"Martin Luther was a German monk, theologian, university professor and church reformer whose ideas inspired the Protestant Reformation and changed the course of Western civilization.Luther's theology challenged the authority of the papacy by holding that the Bible is the only infallible source of religious authority and that all baptized Christians under Jesus are a spiritual priesthood. According to Luther, salvation was a free gift of God, received only by true repentance and faith in Jesus as the Messiah, a faith given by God and unmediated by the church.Luther's confrontation with Charles V at the Diet of Worms over freedom of conscience in 1521 and his refusal to submit to the authority of the Emperor resulted in his being declared an outlaw of the state as he had been excommunicated from the Roman Catholic Church. Because of the perceived unity of the medieval Church with the secular rulers of western Europe, the widespread acceptance of Luther's doctrines and popular vindication of his thinking on individual liberties were both phenomenal and unprecedented.His translation of the Bible into the vernacular, making it more accessible to ordinary people, had a tremendous political impact on the church and on German culture. It furthered the development of a standard version of the German language, added several principles to the art of translation, and influenced the translation of the English . His hymns inspired the development of congregational singing within Christianity. His marriage to Katharina von Bora set a model for the practice of clerical marriage within Protestantism.Much scholarly debate has concentrated on Luther's writings about the Jews. His statements that Jews' homes should be destroyed, their synagogues burned, money confiscated and liberty curtailed were revived and used in propaganda by the Nazis in 1933–45. As a result of this and his revolutionary theological views, his legacy remains controversial.",148,"Religion, Nonfiction, Classics, Philosophy","First published in 1525, Martin Luther's ""Bondage of the Will"" is acknowledged by theologians as one of the great masterpieces of the Reformation. It is Luther's response to Desiderius Erasmus's ""Diatribe on Free Will, "" written in his direct and unique style, combining deep spirituality with humor. Luther writes powerfully about man's depravity and God's sovereignty. The crucial issue for Luther concerned what ability free will has, and to what degree it is subject to God's sovereignty. For Luther, this key issue of free will is directly connected to God's plan of salvation. Is man able to save himself, or is his salvation entirely a work of divine grace? This work is vital to understanding the primary doctrines of the Reformation and will long remain among the great theological classics of Christian history.",English,4.18,182.22,https://images.gr-assets.com/books/1347987673l/820966.jpg,Paperback,322,12/21/2006,Fleming H. Revell Company,0
