ISBN,Title,AuthorName,AboutAuthor,BookCount,Genres,Description,Lang,BookRating,BookPrice,CoverImage,BookFormat,NumberOfPages,PublishedYear,Publisher,VoteCount
812967437,Dombey and Son,Charles Dickens,"Charles John Huffam Dickens (7 February 1812 – 9 June 1870) was an English writer and social critic. He created some of the world's best-known fictional characters and is regarded as the greatest novelist of the Victorian era. His works enjoyed unprecedented popularity during his lifetime, and by the twentieth century critics and scholars had recognised him as a literary genius. His novels and short stories enjoy lasting popularity.Born in Portsmouth, Dickens left school to work in a factory when his father was incarcerated in a debtors' prison. Despite his lack of formal education, he edited a weekly journal for 20 years, wrote 15 novels, five novellas, hundreds of short stories and non-fiction articles, lectured and performed extensively, was an indefatigable letter writer, and campaigned vigorously for children's rights, education, and other social reforms.Dickens was regarded as the literary colossus of his age. His 1843 novella, A Christmas Carol, remains popular and continues to inspire adaptations in every artistic genre. Oliver Twist and Great Expectations are also frequently adapted, and, like many of his novels, evoke images of early Victorian London. His 1859 novel, A Tale of Two Cities, set in London and Paris, is his best-known work of historical fiction. Dickens's creative genius has been praised by fellow writers—from Leo Tolstoy to George Orwell and G. K. Chesterton—for its realism, comedy, prose style, unique characterisations, and social criticism. On the other hand, Oscar Wilde, Henry James, and Virginia Woolf complained of a lack of psychological depth, loose writing, and a vein of saccharine sentimentalism. The term Dickensian is used to describe something that is reminiscent of Dickens and his writings, such as poor social conditions or comically repulsive characters.On 8 June 1870, Dickens suffered another stroke at his home after a full day's work on Edwin Drood. He never regained consciousness, and the next day, five years to the day after the Staplehurst rail crash, he died at Gad's Hill Place. Contrary to his wish to be buried at Rochester Cathedral ""in an inexpensive, unostentatious, and strictly private manner,"" he was laid to rest in the Poets' Corner of Westminster Abbey. A printed epitaph circulated at the time of the funeral reads: ""To the Memory of Charles Dickens (England's most popular author) who died at his residence, Higham, near Rochester, Kent, 9 June 1870, aged 58 years. He was a sympathiser with the poor, the suffering, and the oppressed; and by his death, one of England's greatest writers is lost to the world."" His last words were: ""On the ground"", in response to his sister-in-law Georgina's request that he lie down.(from Wikipedia)",317,"Classics, Fiction, Literature",", Charles Dickens’s story of a powerful man whose callous neglect of his family triggers his professional and personal downfall, showcases the author’s gift for vivid characterization and unfailingly realistic description. As Jonathan Lethem contends in his Introduction, Dickens’s “genius . . . is at one with the genius of the form of the novel itself: Dickens willed into existence the most capacious and elastic and versatile kind of novel that could be, one big enough for his vast sentimental yearnings and for every impulse and fear and hesitation in him that countervailed those yearnings too. Never parsimonious and frequently contradictory, he always gives us everything he can, everything he’s planned to give, and then more.” This Modern Library Paperback Classic was set from the 1867 “Charles Dickens” edition.",English,3.91,182.87,https://images.gr-assets.com/books/1320513735l/50827.jpg,Paperback,880,12/1/2003,Modern Library,0
486434095,The House of the Dead,Fyodor Dostoyevsky,"Fyodor Dostoyevsky (Russian: ), sometimes transliterated Dostoevsky, was a Russian novelist, journalist, and short-story writer whose psychological penetration into the human soul had a profound influence on the 20th century novel.Dostoyevsky was the second son of a former army doctor. He was educated at home and at a private school. Shortly after the death of his mother in 1837 he was sent to St. Petersburg, where he entered the Army Engineering College. Dostoyevsky's father died in 1839, most likely of apoplexy, but it was rumored that he was murdered by his own serfs. Dostoyevsky graduated as a military engineer, but resigned in 1844 to devote himself to writing. His first novel,  appeared in 1846.That year he joined a group of utopian socialists. He was arrested in 1849 and sentenced to death, commuted to imprisonment in Siberia. Dostoyevsky spent four years in hard labor and four years as a soldier in Semipalatinsk, a city in what it is today Kazakhstan.Dostoyevsky returned to St. Petersburg in 1854 as a writer with a religious mission and published three works that derive in different ways from his Siberia experiences: , (1860) a fictional account of prison life, , which reflects the author's refutation of naive Utopianism in the face of evil, and , his account of a trip to Western Europe.In 1857 Dostoyevsky married Maria Isaev, a 29-year old widow. He resigned from the army two years later. Between the years 1861 and 1863 he served as editor of the monthly periodical , which was later suppressed because of an article on the Polish uprising.In 1864-65 his wife and brother died and he was burdened with debts. His situation was made even worse by his gambling addiction. From the turmoil of the 1860s emerged , a psychological study of an outsider, which marked a major advancement in Dostoyevsky's artistic development.In 1867 Dostoyevsky married Anna Snitkin, his 22-year old stenographer. They traveled abroad and returned in 1871. By the time of  (1879-80), Dostoyevsky was recognized in his own country as one of its great writers.",361,"Classics, Fiction, Cultural, Literature","Accused of political subversion as a young man, Fyodor Dostoyevsky was sentenced to four years of hard labor at a Siberian prison camp — a horrifying experience from which he developed this astounding semi-autobiographical memoir of a man condemned to ten years of servitude for murdering his wife.

As with a number of the author's other works, this profoundly influential novel brilliantly explores his characters' thoughts while probing the depths of the human soul. Describing in relentless detail the physical and mental suffering of the convicts, Dostoyevsky's character never loses faith in human qualities and the goodness of man.

A haunting and remarkable work filled with wonder and resignation, 

 ranks among the Russian novelist's greatest masterpieces. Of this powerful autobiographical novel, Tolstoy wrote, ""I know no better book in all modern literature.""",English,4.04,211.51,https://images.gr-assets.com/books/1327908745l/17877.jpg,Paperback,247,4/22/2004,Dover Publications,0
679734511,Demons,Fyodor Dostoyevsky,"Fyodor Dostoyevsky (Russian: ), sometimes transliterated Dostoevsky, was a Russian novelist, journalist, and short-story writer whose psychological penetration into the human soul had a profound influence on the 20th century novel.Dostoyevsky was the second son of a former army doctor. He was educated at home and at a private school. Shortly after the death of his mother in 1837 he was sent to St. Petersburg, where he entered the Army Engineering College. Dostoyevsky's father died in 1839, most likely of apoplexy, but it was rumored that he was murdered by his own serfs. Dostoyevsky graduated as a military engineer, but resigned in 1844 to devote himself to writing. His first novel,  appeared in 1846.That year he joined a group of utopian socialists. He was arrested in 1849 and sentenced to death, commuted to imprisonment in Siberia. Dostoyevsky spent four years in hard labor and four years as a soldier in Semipalatinsk, a city in what it is today Kazakhstan.Dostoyevsky returned to St. Petersburg in 1854 as a writer with a religious mission and published three works that derive in different ways from his Siberia experiences: , (1860) a fictional account of prison life, , which reflects the author's refutation of naive Utopianism in the face of evil, and , his account of a trip to Western Europe.In 1857 Dostoyevsky married Maria Isaev, a 29-year old widow. He resigned from the army two years later. Between the years 1861 and 1863 he served as editor of the monthly periodical , which was later suppressed because of an article on the Polish uprising.In 1864-65 his wife and brother died and he was burdened with debts. His situation was made even worse by his gambling addiction. From the turmoil of the 1860s emerged , a psychological study of an outsider, which marked a major advancement in Dostoyevsky's artistic development.In 1867 Dostoyevsky married Anna Snitkin, his 22-year old stenographer. They traveled abroad and returned in 1871. By the time of  (1879-80), Dostoyevsky was recognized in his own country as one of its great writers.",233,"Literature, Cultural, Fiction, Classics, Philosophy","Inspired by the true story of a political murder that horrified Russians in 1869, Fyodor Dostoevsky conceived of Demons as a ""novel-pamphlet"" in which he would say everything about the plague of materialist ideology that he saw infecting his native land. What emerged was a prophetic and ferociously funny masterpiece of ideology and murder in pre-revolutionary Russia.

~penguinrandomhouse.com",English,4.26,157.49,https://images.gr-assets.com/books/1521499288l/5695.jpg,Paperback,768,8/1/1995,Vintage,0
1847024696,Hedda Gabler,Henrik Ibsen,"Henrik Johan Ibsen was a major Norwegian playwright largely responsible for the rise of modern realistic drama. He is often referred to as the ""father of modern drama."" Ibsen is held to be the greatest of Norwegian authors and one of the most important playwrights of all time, celebrated as a national symbol by Norwegians.His plays were considered scandalous to many of his era, when Victorian values of family life and propriety largely held sway in Europe and any challenge to them was considered immoral and outrageous. Ibsen's work examined the realities that lay behind many facades, possessing a revelatory nature that was disquieting to many contemporaries.Ibsen largely founded the modern stage by introducing a critical eye and free inquiry into the conditions of life and issues of morality. Victorian-era plays were expected to be moral dramas with noble protagonists pitted against darker forces; every drama was expected to result in a morally appropriate conclusion, meaning that goodness was to bring happiness, and immorality pain. Ibsen challenged this notion and the beliefs of his times and shattered the illusions of his audiences.",218,"Plays, Classics, Drama, Fiction","Hedda Gabler, the daughter of a deceased General, marries dull George Tesman and foresees a life of middle class tedium stretching ahead when they return from their honeymoon. Increasingly, she is drawn into the clutches of her admirer, Judge Brack, who seeks to establish a ménage à trois. Then the brilliant but dissolute Eilert Lovborg, a former flame, arrives to rival her husband for an academic post.",English,3.79,171.81,https://images.gr-assets.com/books/1348233987l/292275.jpg,Paperback,112,6/1/2006,Echo Library,0
439643635,The Little Match Girl,Hans Christian Andersen,"Hans Christian Andersen (often referred to in Scandinavia as H. C. Andersen; April 2, 1805 – August 4, 1875) was a Danish author and poet. Although a prolific writer of plays, travelogues, novels, and poems, Andersen is best remembered for his fairy tales. Andersen's popularity is not limited to children; his stories—called eventyr, or ""fairy-tales""—express themes that transcend age and nationality.Andersen's fairy tales, which have been translated into more than 125 languages, have become culturally embedded in the West's collective consciousness, readily accessible to children, but presenting lessons of virtue and resilience in the face of adversity for mature readers as well. Some of his most famous fairy tales include ""The Little Mermaid"", ""The Ugly Duckling"", ""The Nightingale"", ""The Emperor's New Clothes"" and many more. His stories have inspired plays, ballets, and both live-action and animated films.",284,"Classics, Childrens, Holiday, Fiction","The wares of the poor little match girl illuminate her cold world, bringing some beauty to her brief, tragic life.",English,4.08,244.7,https://images.gr-assets.com/books/1411481144l/342994.jpg,Paperback,32,12/1/2003,"Scholastic, Inc.",0
019280474X,Eugénie Grandet,Honoré de Balzac,"Honoré de Balzac was a nineteenth-century French novelist and playwright. His magnum opus was a sequence of almost 100 novels and plays collectively entitled La Comédie humaine, which presents a panorama of French life in the years after the fall of Napoléon Bonaparte in 1815.Due to his keen observation of detail and unfiltered representation of society, Balzac is regarded as one of the founders of realism in European literature. He is renowned for his multi-faceted characters; even his lesser characters are complex, morally ambiguous and fully human. Inanimate objects are imbued with character as well; the city of Paris, a backdrop for much of his writing, takes on many human qualities. His writing influenced many famous authors, including the novelists Marcel Proust, Émile Zola, Charles Dickens, Gustave Flaubert, Henry James and Jack Kerouac, as well as important philosophers such as Friedrich Engels. Many of Balzac's works have been made into films, and they continue to inspire other writers.An enthusiastic reader and independent thinker as a child, Balzac had trouble adapting himself to the teaching style of his grammar school. His willful nature caused trouble throughout his life, and frustrated his ambitions to succeed in the world of business. When he finished school, Balzac was apprenticed as a legal clerk, but he turned his back on law after wearying of its inhumanity and banal routine. Before and during his career as a writer, he attempted to be a publisher, printer, businessman, critic, and politician. He failed in all of these efforts. La Comédie Humaine reflects his real-life difficulties, and includes scenes from his own experience.Balzac suffered from health problems throughout his life, possibly due to his intense writing schedule. His relationship with his family was often strained by financial and personal drama, and he lost more than one friend over critical reviews. In 1850, he married Ewelina Hańska, his longtime paramour; he died five months later.",243,"Classics, Cultural, Fiction, European Literature, Literature","This is the question that fills the minds of the inhabitants of Saumur, the setting for Eugenie Grandet (1833), one of the earliest and most famous novels in Balzac's Comedie humaine. The Grandet household, oppressed by the exacting miserliness of Grandet himself, is jerked violently out of routine by the sudden arrival of Eugenie's cousin Charles, recently orphaned and penniless. Eugenie's emotional awakening, stimulated by her love for her cousin, brings her into direct conflict with her father, whose cunning and financial success are matched against her determination to rebel. 

Eugenie's moving story is set against the backdrop of provincial oppression, the vicissitudes of the wine trade, and the workings of the financial system in the aftermath of the French Revolution. It is both a poignant portrayal of private life and a vigorous fictional document of its age.",English,3.79,143.83,https://images.gr-assets.com/books/1388286601l/59142.jpg,Paperback,200,8/1/2003,"Oxford University Press, USA",0
871917726,The Tell-Tale Heart,Edgar Allan Poe,"The name Poe brings to mind images of murderers and madmen, premature burials, and mysterious women who return from the dead. His works have been in print since 1827 and include such literary classics as , , and The Fall of the House of Usher. This versatile writer’s oeuvre includes short stories, poetry, a novel, a textbook, a book of scientific theory, and hundreds of essays and book reviews. He is widely acknowledged as the inventor of the modern detective story and an innovator in the science fiction genre, but he made his living as America’s first great literary critic and theoretician. Poe’s reputation today rests primarily on his tales of terror as well as on his haunting lyric poetry.Just as the bizarre characters in Poe’s stories have captured the public imagination so too has Poe himself. He is seen as a morbid, mysterious figure lurking in the shadows of moonlit cemeteries or crumbling castles. This is the Poe of legend. But much of what we know about Poe is wrong, the product of a biography written by one of his enemies in an attempt to defame the author’s name.The real Poe was born to traveling actors in Boston on January 19, 1809. Edgar was the second of three children. His other brother William Henry Leonard Poe would also become a poet before his early death, and Poe’s sister Rosalie Poe would grow up to teach penmanship at a Richmond girls’ school. Within three years of Poe’s birth both of his parents had died, and he was taken in by the wealthy tobacco merchant John Allan and his wife Frances Valentine Allan in Richmond, Virginia while Poe’s siblings went to live with other families. Mr. Allan would rear Poe to be a businessman and a Virginia gentleman, but Poe had dreams of being a writer in emulation of his childhood hero the British poet Lord Byron. Early poetic verses found written in a young Poe’s handwriting on the backs of Allan’s ledger sheets reveal how little interest Poe had in the tobacco business.For more information, please see ",397,"Classics, Short Stories, Horror, Fiction, Gothic, Mystery","Do your students enjoy a good laugh? Do they like to be scared? Or do they just like a book with a happy ending? No matter what their taste, our Creative Short Stories series has the answer.We've taken some of the world's best stories from dark, musty anthologies and brought them into the light, giving them the individual attention they deserve. Each book in the series has been designed with today's young reader in mind. As the words come to life, students will develop a lasting appreciation for great literature.

The humor of Mark Twain...the suspense of Edgar Allan Poe...the danger of Jack London...the sensitivity of Katherine Mansfield. Creative Short Stories has it all and will prove to be a welcome addition to any library.",English,4.22,377.46,https://images.gr-assets.com/books/1317724096l/899492.jpg,Hardcover,31,10/1/1980,Creative Education,0
451528719,Washington Square,Henry James,"Henry James, OM, son of theologian Henry James Sr., brother of the philosopher and psychologist William James and diarist Alice James, was an American-born author, one of the founders and leaders of a school of realism in fiction. He spent much of his life in England and became a British subject shortly before his death. He is primarily known for a series of major novels in which he portrayed the encounter of America with Europe. His plots centered on personal relationships, the proper exercise of power in such relationships, and other moral questions. His method of writing from the point of view of a character within a tale allowed him to explore the phenomena of consciousness and perception, and his style in later works has been compared to impressionist painting.James insisted that writers in Great Britain and America should be allowed the greatest freedom possible in presenting their view of the world, as French authors were. His imaginative use of point of view, interior monologue and unreliable narrators in his own novels and tales brought a new depth and interest to realistic fiction, and foreshadowed the modernist work of the twentieth century. An extraordinarily productive writer, in addition to his voluminous works of fiction he published articles and books of travel writing, biography, autobiography, and criticism,and wrote plays, some of which were performed during his lifetime with moderate success. His theatrical work is thought to have profoundly influenced his later novels and tales.",241,"Classics, Fiction, Literature","The plot of 

 has the simplicity of old-fashioned melodrama: a plain-looking, good-hearted young woman, the only child of a rich widower, is pursued by a charming but unscrupulous man who seeks the wealth she will presumably inherit. On this premise, Henry James constructed one of his most memorable novels, a story in which love is answered with betrayal and loyalty leads inexorably to despair."" ",English,3.67,190.03,https://images.gr-assets.com/books/1309286618l/133954.jpg,Paperback,240,4/1/2004,Signet Classics,0
1419122126,Good Wives,Louisa May Alcott,"As : Behind a Mask, or a Woman's Power (1866)The Abbot's Ghost, or Maurice Treherne's Temptation (1867)A Long Fatal Love Chase (1866 – first published 1995)First published anonymously:A Modern Mephistopheles (1877)Louisa May Alcott was born in Germantown, Pennsylvania on November 29, 1832. She and her three sisters, Anna, Elizabeth and May were educated by their father, philosopher/ teacher, Bronson Alcott and raised on the practical Christianity of their mother, Abigail May.Louisa spent her childhood in Boston and in Concord, Massachusetts, where her days were enlightened by visits to Ralph Waldo Emerson’s library, excursions into nature with Henry David Thoreau and theatricals in the barn at Hillside (now Hawthorne’s ""Wayside"").Like her character, Jo March in Little Women, young Louisa was a tomboy: ""No boy could be my friend till I had beaten him in a race,"" she claimed, "" and no girl if she refused to climb trees, leap fences....""For Louisa, writing was an early passion. She had a rich imagination and often her stories became melodramas that she and her sisters would act out for friends. Louisa preferred to play the ""lurid"" parts in these plays, ""the villains, ghosts, bandits, and disdainful queens.""At age 15, troubled by the poverty that plagued her family, she vowed: ""I will do something by and by. Don’t care what, teach, sew, act, write, anything to help the family; and I’ll be rich and famous and happy before I die, see if I won’t!""Confronting a society that offered little opportunity to women seeking employment, Louisa determined ""...I will make a battering-ram of my head and make my way through this rough and tumble world."" Whether as a teacher, seamstress, governess, or household servant, for many years Louisa did any work she could find.Louisa’s career as an author began with poetry and short stories that appeared in popular magazines. In 1854, when she was 22, her first book Flower Fables was published. A milestone along her literary path was Hospital Sketches (1863) based on the letters she had written home from her post as a nurse in Washington, DC as a nurse during the Civil War.When Louisa was 35 years old, her publisher Thomas Niles in Boston asked her to write ""a book for girls."" Little Women was written at Orchard House from May to July 1868. The novel is based on Louisa and her sisters’ coming of age and is set in Civil War New England. Jo March was the first American juvenile heroine to act from her own individuality; a living, breathing person rather than the idealized stereotype then prevalent in children’s fiction.In all, Louisa published over 30 books and collections of stories. She died on March 6, 1888, only two days after her father, and is buried in Sleepy Hollow Cemetery in Concord.",300,"Classics, Fiction, Romance, Historical, Young Adult","Amy looked relieved, but naughty Jo took her at her word, for during the first call she sat with every limb gracefully composed, every fold correctly draped, calm as a summer sea, cool as a snowbank, and as silent as the sphinx. In vain Mrs. Chester alluded to her 'charming novel', and the Misses Chester introduced parties, picnics, the opera, and the fashions. Each and all were answered by a smile, a bow, and a demure ""Yes"" or ""No"" with the chill on.",English,3.93,232.34,https://images.gr-assets.com/books/1282713827l/78960.jpg,Paperback,248,6/1/2004,Kessinger,0
1592243002,Daisy Miller,Henry James,"Henry James, OM, son of theologian Henry James Sr., brother of the philosopher and psychologist William James and diarist Alice James, was an American-born author, one of the founders and leaders of a school of realism in fiction. He spent much of his life in England and became a British subject shortly before his death. He is primarily known for a series of major novels in which he portrayed the encounter of America with Europe. His plots centered on personal relationships, the proper exercise of power in such relationships, and other moral questions. His method of writing from the point of view of a character within a tale allowed him to explore the phenomena of consciousness and perception, and his style in later works has been compared to impressionist painting.James insisted that writers in Great Britain and America should be allowed the greatest freedom possible in presenting their view of the world, as French authors were. His imaginative use of point of view, interior monologue and unreliable narrators in his own novels and tales brought a new depth and interest to realistic fiction, and foreshadowed the modernist work of the twentieth century. An extraordinarily productive writer, in addition to his voluminous works of fiction he published articles and books of travel writing, biography, autobiography, and criticism,and wrote plays, some of which were performed during his lifetime with moderate success. His theatrical work is thought to have profoundly influenced his later novels and tales.",213,"Classics, Fiction, Literature","Originally published in 

 in 1878 and in book form in 1879, 

 brought Henry James his first widespread commercial and critical success. The young Daisy Miller, an American on holiday with her mother on the shores of Switzerland’s Lac Leman, is one of James’s most vivid and tragic characters. Daisy’s friendship with an American gentleman, Mr. Winterbourne, and her subsequent infatuation with a passionate but impoverished Italian bring to life the great Jamesian themes of Americans abroad, innocence versus experience, and the grip of fate. As Elizabeth Hardwick writes in her Introduction, Daisy Miller “lives on, a figure out of literature who has entered history as a name, a vision.”",English,3.36,149.03,https://images.gr-assets.com/books/1327911289l/16204.jpg,Paperback,164,9/1/2003,Wildside Press,0
679783180,The Charterhouse of Parma,Stendhal,"Stendhal, better known by his pen name , was a 19th-century French writer. Known for his acute analysis of his characters' psychology, he is considered one of the earliest and foremost practitioners of realism in his two novels  (The Red and the Black, 1830) and  (The Charterhouse of Parma, 1839).",289,"Classics, Fiction, European Literature, Cultural, Historical","Richard Howard's exuberant and definitive rendition of Stendhal's stirring tale has brought about the rediscovery of this classic by modern readers. Stendhal narrates a young aristocrat's adventures in Napoleon's army and in the court of Parma, illuminating in the process the whole cloth of European history. As Balzac wrote, ""Never before have the hearts of princes, ministers, courtiers, and women been depicted like this...one sees perfection in every detail.""

With beautiful illustrations by Robert Andrew Parker.",English,3.82,132.76,https://images.gr-assets.com/books/1390088245l/14680.jpg,Paperback,532,9/1/2000,Modern Library,0
1934169005,The Man Who Laughs,Victor Hugo,"Victor Hugo, in full Victor-Marie Hugo (b. February 26, 1802, Besançon, France – d. May 22, 1885, Paris, France), poet, playwrighter, novelist, dramatist, essayist, visual artist, statesman, human rights campaigner, and perhaps the most influential exponent of the Romantic movement in France, who was the most important of the French Romantic writers. Though regarded in France as one of that country’s greatest poets, he is better known abroad for such novels as Notre-Dame de Paris (1831) and Les Misérables (1862).",390,"Classics, Fiction, Cultural, Historical, European Literature, Novels","Victor Hugo's 

 (first published under the French title 

 in April 1869) is a sad and sordid tale -- not the sort of tale of the moment Hugo was known for. It starts on the night of January 29, 1690, a ten-year-old boy abandoned -- the stern men who've kept him since infancy have wearied of him. The boy wanders, barefoot and starving, through a snowstorm to reach a gibbet bearing the corpse of a hanged criminal. Beneath the gibbet is a ragged woman, frozen to death. The boy is about to move onward when he hears a sound within the woman's garments: He discovers an infant girl, barely alive, clutching the woman's breast. A single drop of frozen milk, resembling a pearl, is on the woman's lifeless breast...",English,4.22,147.73,https://images.gr-assets.com/books/1348955371l/63038.jpg,Paperback,672,8/1/2006,Norilana Books,0
451528921,Cyrano de Bergerac,Edmond Rostand,"Edmond Rostand was a French poet and dramatist.Rostand is associated with neo-romanticism, and is best known for his play ""Cyrano de Bergerac"". Rostand's romantic plays provided an alternative to the naturalistic theatre popular during the late 19th century. One of Rostand's works, ""Les Romanesques"", has been adapted as the highly successful musical comedy ""The Fantasticks"".Rostand became the youngest writer to be elected to the Académie Française.",394,"Classics, Plays, Fiction, Drama, Cultural, Romance","This is Edmond Rostand's immortal play in which chivalry and wit, bravery and love are forever captured in the timeless spirit of romance. Set in Louis XIII's reign, it is the moving and exciting drama of one of the finest swordsmen in France, gallant soldier, brilliant wit, tragic poet-lover with the face of a clown. Rostand's extraordinary lyric powers gave birth to a universal hero--Cyrano de Bergerac--and ensured his own reputation as author of one of the best-loved plays in the literature of the stage. This translation, by the American poet Brian *****, is nearly as famous as the original play itself, and is generally considered to be one of the finest English verse translations ever written.",English,4.05,183.53,https://images.gr-assets.com/books/1386920459l/15638.jpg,Paperback,240,8/1/2003,Signet Classics,0
3746611091,Nana,Émile Zola,"Émile François Zola was an influential French novelist, the most important example of the literary school of naturalism, and a major figure in the political liberalization of France.More than half of Zola's novels were part of a set of 20 books collectively known as Les Rougon-Macquart. Unlike Balzac who in the midst of his literary career resynthesized his work into La Comédie Humaine, Zola from the start at the age of 28 had thought of the complete layout of the series. Set in France's Second Empire, the series traces the ""environmental"" influences of violence, alcohol and prostitution which became more prevalent during the second wave of the Industrial Revolution. The series examines two branches of a family: the respectable (that is, legitimate) Rougons and the disreputable (illegitimate) Macquarts for five generations.As he described his plans for the series, ""I want to portray, at the outset of a century of liberty and truth, a family that cannot restrain itself in its rush to possess all the good things that progress is making available and is derailed by its own momentum, the fatal convulsions that accompany the birth of a new world.""Although Zola and Cézanne were friends from childhood, they broke in later life over Zola's fictionalized depiction of Cézanne and the Bohemian life of painters in his novel L'Œuvre (The Masterpiece, 1886).From 1877 with the publication of l'Assommoir, Émile Zola became wealthy, he was better paid than Victor Hugo, for example. He became a figurehead among the literary bourgeoisie and organized cultural dinners with Guy de Maupassant, Joris-Karl Huysmans and other writers at his luxurious villa in Medan near Paris after 1880. Germinal in 1885, then the three 'cities', Lourdes in 1894, Rome in 1896 and Paris in 1897, established Zola as a successful author.The self-proclaimed leader of French naturalism, Zola's works inspired operas such as those of Gustave Charpentier, notably Louise in the 1890s. His works, inspired by the concepts of heredity (Claude Bernard), social manichaeism and idealistic socialism, resonate with those of Nadar, Manet and subsequently Flaubert.",304,"Classics, Fiction, Cultural, European Literature, Literature","Wenn die üppige blonde Nana auf der Bühne des Pariser Varietétheaters steht, spürt jeder: sie hat keinen Funken Talent. Doch das macht nichts, denn sie hat etwas anderes ... Nana, das Kind aus der Gosse, Tochter einer Wäscherin, ausgestattet mit großen sinnlichen Reizen, steigt auf zur begehrtesten Kurtisane der Pariser Gesellschaft. Sie wird zum Idol, dem sich die Männer zu Füßen werfen. Bankiers bringen ihr ein ganzes Vermögen zum Opfer, Aristokraten ihre Würde, Jünglinge nehmen sich ihretwegen das Leben. Nana in ihrer grenzenlosen Gier und Verschwendungssucht schreitet ungerührt über sie hinweg, schön wie eine Sumpfblüte, Sinnbild einer untergehenden Ära.",German,3.84,183.53,https://images.gr-assets.com/books/1174236758l/371456.jpg,Paperback,473,12/1/2002,Berlin Aufbau-Taschenbuch-Verl,0
486444074,Lady Susan,Jane Austen,"Jane Austen was an English novelist whose works of romantic fiction, set among the landed gentry, earned her a place as one of the most widely read writers in English literature, her realism and biting social commentary cementing her historical importance among scholars and critics.Austen lived her entire life as part of a close-knit family located on the lower fringes of the English landed gentry. She was educated primarily by her father and older brothers as well as through her own reading. The steadfast support of her family was critical to her development as a professional writer. Her artistic apprenticeship lasted from her teenage years until she was about 35 years old. During this period, she experimented with various literary forms, including the epistolary novel which she tried then abandoned, and wrote and extensively revised three major novels and began a fourth. From 1811 until 1816, with the release of Sense and Sensibility (1811), Pride and Prejudice (1813), Mansfield Park (1814) and Emma (1815), she achieved success as a published writer. She wrote two additional novels, Northanger Abbey and Persuasion, both published posthumously in 1818, and began a third, which was eventually titled Sanditon, but died before completing it.Austen's works critique the novels of sensibility of the second half of the 18th century and are part of the transition to 19th-century realism. Her plots, though fundamentally comic, highlight the dependence of women on marriage to secure social standing and economic security. Her work brought her little personal fame and only a few positive reviews during her lifetime, but the publication in 1869 of her nephew's A Memoir of Jane Austen introduced her to a wider public, and by the 1940s she had become widely accepted in academia as a great English writer. The second half of the 20th century saw a proliferation of Austen scholarship and the emergence of a Janeite fan culture.",260,"Classics, Fiction, Romance, Historical","Beautiful, flirtatious, and recently widowed, Lady Susan Vernon seeks an advantageous second marriage for herself, while attempting to push her daughter into a dismal match. A magnificently crafted novel of Regency manners and mores that will delight Austen enthusiasts with its wit and elegant expression.",English,3.58,143.18,https://images.gr-assets.com/books/1328864949l/91582.jpg,Paperback,180,11/1/2005,Dover Publications,0
140432078,On Liberty,John Stuart Mill,"John Stuart Mill, British philosopher, political economist, civil servant and Member of Parliament, was an influential liberal thinker of the 19th century. He was an exponent of utilitarianism, an ethical theory developed by Jeremy Bentham, although his conception of it was very different from Bentham's.",241,"Nonfiction, Philosophy, Classics, History, Politics, Economics, Writing, Literature, Academic","Published in 1859, John Stuart Mill's 

 presented one of the most eloquent defenses of individual freedom in nineteenth-century social and political philosophy and is today perhaps the most widely-read liberal argument in support of the value of liberty. Mill's passionate advocacy of spontaneity, individuality, and diversity, along with his contempt for compulsory uniformity and the despotism of popular opinion, has attracted both admiration and condemnation.",English,3.94,146.43,https://images.gr-assets.com/books/1459346459l/385228.jpg,Paperback,187,7/1/1985,Penguin Classics,0
